Area,Date,Confirmed,Deaths
AK,2020-08-07 00:00:00-04:00,4288,25
AL,2020-08-07 11:00:00-04:00,98301,1735
AR,2020-08-07 15:30:00-04:00,48039,521
AS,2020-07-24 00:00:00-04:00,0,0
AZ,2020-08-07 00:00:00-04:00,185053,4081
CA,2020-08-07 00:00:00-04:00,538416,10011
CO,2020-08-06 01:59:00-04:00,49436,1729
CT,2020-08-06 20:30:00-04:00,50320,4441
DC,2020-08-06 00:00:00-04:00,12589,589
DE,2020-08-06 18:00:00-04:00,15445,588
FL,2020-08-06 23:59:00-04:00,518075,8051
GA,2020-08-07 14:50:00-04:00,209004,4117
GU,2020-08-06 23:30:00-04:00,411,5
HI,2020-08-06 23:37:00-04:00,2914,29
IA,2020-08-07 00:00:00-04:00,47865,913
ID,2020-08-06 19:00:00-04:00,23399,223
IL,2020-08-07 00:00:00-04:00,191808,7822
IN,2020-08-06 23:59:00-04:00,72254,3023
KS,2020-08-07 10:00:00-04:00,30638,380
KY,2020-08-07 00:00:00-04:00,33796,764
LA,2020-08-07 00:00:00-04:00,128746,4207
MA,2020-08-07 10:00:00-04:00,120291,8709
MD,2020-08-07 10:00:00-04:00,93806,3565
ME,2020-08-06 23:59:00-04:00,4014,124
MI,2020-08-07 00:00:00-04:00,95470,6524
MN,2020-08-06 17:00:00-04:00,59185,1681
MO,2020-08-07 00:00:00-04:00,57379,1301
MP,2020-08-06 04:01:00-04:00,47,2
MS,2020-08-06 19:00:00-04:00,65436,1848
MT,2020-08-07 00:00:00-04:00,4757,70
NC,2020-08-07 12:00:00-04:00,132812,2134
ND,2020-08-07 00:00:00-04:00,7327,98
NE,2020-08-06 20:15:00-04:00,27821,340
NH,2020-08-06 09:00:00-04:00,6742,419
NJ,2020-08-07 00:00:00-04:00,184061,15860
NM,2020-08-06 17:52:00-04:00,21773,669
NV,2020-08-07 02:59:00-04:00,54533,920
NY,2020-08-06 23:59:00-04:00,419642,25190
OH,2020-08-07 14:00:00-04:00,98675,3652
OK,2020-08-07 00:00:00-04:00,42255,600
OR,2020-08-07 03:01:00-04:00,20636,348
PA,2020-08-07 00:00:00-04:00,117279,7297
PR,2020-08-07 00:00:00-04:00,20686,265
RI,2020-08-07 12:00:00-04:00,19738,1014
SC,2020-08-06 23:59:00-04:00,98219,1962
SD,2020-08-06 14:00:00-04:00,9371,144
TN,2020-08-07 15:00:00-04:00,118782,1206
TX,2020-08-07 17:45:00-04:00,474524,8096
UT,2020-08-07 10:33:00-04:00,43375,335
VA,2020-08-06 17:00:00-04:00,97882,2317
VI,2020-08-06 20:38:00-04:00,522,9
VT,2020-08-07 00:00:00-04:00,1448,58
WA,2020-08-06 02:59:00-04:00,60917,1653
WI,2020-08-07 00:00:00-04:00,63028,997
WV,2020-08-07 10:00:00-04:00,7433,127
WY,2020-08-07 17:53:00-04:00,3000,28
