Area,Date,Confirmed,Deaths
AK,2020-10-01 03:59:00-04:00,8912,57
AL,2020-10-01 11:00:00-04:00,155744,2548
AR,2020-10-01 00:00:00-04:00,84821,1384
AS,2020-09-01 00:00:00-04:00,0,0
AZ,2020-10-01 00:00:00-04:00,219212,5674
CA,2020-10-01 02:59:00-04:00,813687,15888
CO,2020-09-30 01:59:00-04:00,70536,1960
CT,2020-09-30 20:30:00-04:00,57742,4511
DC,2020-09-30 00:00:00-04:00,15358,628
DE,2020-09-30 18:00:00-04:00,20787,636
FL,2020-09-30 23:59:00-04:00,709144,14619
GA,2020-10-01 14:50:00-04:00,319334,7063
GU,2020-10-01 07:50:00-04:00,2550,49
HI,2020-09-30 18:00:00-04:00,12589,136
IA,2020-10-01 00:00:00-04:00,86634,1360
ID,2020-09-30 19:00:00-04:00,42048,469
IL,2020-10-01 00:00:00-04:00,297929,8940
IN,2020-09-30 23:59:00-04:00,121176,3645
KS,2020-09-30 10:00:00-04:00,59749,678
KY,2020-10-01 00:00:00-04:00,69728,1191
LA,2020-10-01 13:00:00-04:00,168009,5519
MA,2020-10-01 08:00:00-04:00,132870,9480
MD,2020-10-01 10:00:00-04:00,125510,3949
ME,2020-09-30 23:59:00-04:00,5431,142
MI,2020-10-01 00:00:00-04:00,139012,7102
MN,2020-09-30 17:00:00-04:00,100200,2102
MO,2020-09-30 00:00:00-04:00,127912,2128
MP,2020-10-01 00:00:00-04:00,70,2
MS,2020-09-30 00:00:00-04:00,98886,2979
MT,2020-10-01 01:59:00-04:00,13500,181
NC,2020-10-01 12:00:00-04:00,212909,3579
ND,2020-10-01 01:59:00-04:00,22218,191
NE,2020-09-30 20:45:00-04:00,45564,478
NH,2020-10-01 09:00:00-04:00,8317,441
NJ,2020-10-01 00:00:00-04:00,205889,16127
NM,2020-09-30 17:51:00-04:00,29435,877
NV,2020-10-01 02:59:00-04:00,80410,1603
NY,2020-09-30 23:59:00-04:00,460031,25490
OH,2020-10-01 14:00:00-04:00,155314,4817
OK,2020-10-01 00:00:00-04:00,88369,1035
OR,2020-10-01 03:01:00-04:00,33862,560
PA,2020-10-01 12:00:00-04:00,160123,8160
PR,2020-10-01 00:00:00-04:00,49067,665
RI,2020-10-01 12:00:00-04:00,24914,1117
SC,2020-09-30 23:59:00-04:00,148323,3400
SD,2020-09-30 14:00:00-04:00,23136,236
TN,2020-10-01 15:00:00-04:00,197432,2501
TX,2020-10-01 19:15:00-04:00,752501,15823
UT,2020-10-01 10:22:00-04:00,74050,459
VA,2020-09-30 17:00:00-04:00,148721,3228
VI,2020-10-01 09:09:00-04:00,1323,20
VT,2020-09-30 23:59:00-04:00,1755,58
WA,2020-10-01 02:59:00-04:00,87522,2126
WI,2020-10-01 00:00:00-04:00,132123,1358
WV,2020-09-30 23:59:00-04:00,16024,354
WY,2020-10-01 16:00:00-04:00,6083,53
