Area,Date,Confirmed,Deaths
AK,2020-06-29 00:00:00-04:00,904,14
AL,2020-06-29 11:00:00-04:00,37175,929
AR,2020-06-29 14:36:00-04:00,20257,265
AS,2020-06-27 00:00:00-04:00,0,0
AZ,2020-06-29 00:00:00-04:00,74533,1588
CA,2020-06-29 00:00:00-04:00,216550,5936
CO,2020-06-28 00:00:00-04:00,32307,1676
CT,2020-06-28 20:30:00-04:00,46362,4320
DC,2020-06-28 00:00:00-04:00,10292,551
DE,2020-06-28 18:00:00-04:00,11376,507
FL,2020-06-28 23:59:00-04:00,146341,3546
GA,2020-06-29 14:50:00-04:00,79417,2784
GU,2020-06-29 07:30:00-04:00,255,5
HI,2020-06-28 18:00:00-04:00,899,18
IA,2020-06-29 00:00:00-04:00,28782,708
ID,2020-06-27 19:00:00-04:00,5319,91
IL,2020-06-29 00:00:00-04:00,143514,7103
IN,2020-06-28 23:59:00-04:00,45228,2624
KS,2020-06-29 10:00:00-04:00,14443,270
KY,2020-06-29 00:00:00-04:00,15347,560
LA,2020-06-29 13:00:00-04:00,57081,3199
MA,2020-06-29 10:00:00-04:00,108768,8095
MD,2020-06-29 10:00:00-04:00,67254,3175
ME,2020-06-28 23:59:00-04:00,3219,105
MI,2020-06-29 00:00:00-04:00,70223,6161
MN,2020-06-28 17:00:00-04:00,35861,1470
MO,2020-06-29 15:00:00-04:00,21043,998
MP,2020-06-26 00:22:00-04:00,30,2
MS,2020-06-28 19:00:00-04:00,26567,1059
MT,2020-06-29 00:00:00-04:00,919,22
NC,2020-06-28 12:00:00-04:00,63484,1325
ND,2020-06-29 13:00:00-04:00,3539,88
NE,2020-06-28 19:55:00-04:00,18899,267
NH,2020-06-29 09:00:00-04:00,5760,367
NJ,2020-06-29 13:00:00-04:00,171272,14992
NM,2020-06-29 11:02:00-04:00,11809,492
NV,2020-06-29 11:30:00-04:00,17894,504
NY,2020-06-28 23:59:00-04:00,392930,24842
OH,2020-06-29 14:00:00-04:00,51046,2818
OK,2020-06-29 08:00:00-04:00,13172,385
OR,2020-06-29 03:01:00-04:00,8485,204
PA,2020-06-29 00:00:00-04:00,85988,6614
PR,2020-06-29 06:30:00-04:00,7250,153
RI,2020-06-29 12:00:00-04:00,16764,946
SC,2020-06-28 23:59:00-04:00,34644,720
SD,2020-06-28 18:00:00-04:00,6716,91
TN,2020-06-29 15:00:00-04:00,42297,592
TX,2020-06-29 16:40:00-04:00,153011,2403
UT,2020-06-29 10:25:00-04:00,21664,168
VA,2020-06-28 17:00:00-04:00,62189,1740
VI,2020-06-29 06:12:00-04:00,81,6
VT,2020-06-28 00:00:00-04:00,1208,56
WA,2020-06-28 02:59:00-04:00,31752,1310
WI,2020-06-29 16:00:00-04:00,31033,784
WV,2020-06-29 17:00:00-04:00,2870,93
WY,2020-06-29 16:57:00-04:00,1450,20
