Area,Date,Confirmed,Deaths
AK,2020-12-04 03:59:00-05:00,34041,142
AL,2020-12-04 11:00:00-05:00,264199,3831
AR,2020-12-04 00:00:00-05:00,167137,2586
AS,2020-11-29 00:00:00-05:00,0,0
AZ,2020-12-04 00:00:00-05:00,352101,6885
CA,2020-12-04 02:59:00-05:00,1286557,19582
CO,2020-12-04 01:59:00-05:00,252222,2724
CT,2020-12-03 20:30:00-05:00,127715,5146
DC,2020-12-03 00:00:00-05:00,22480,693
DE,2020-12-03 18:00:00-05:00,38398,782
FL,2020-12-03 23:59:00-05:00,1022354,19236
GA,2020-12-04 14:50:00-05:00,438300,9725
GU,2020-12-04 09:15:00-05:00,6959,113
HI,2020-12-03 05:59:00-05:00,18605,256
IA,2020-12-04 00:00:00-05:00,210236,2605
ID,2020-12-03 19:00:00-05:00,106455,1014
IL,2020-12-04 00:00:00-05:00,770088,13782
IN,2020-12-03 23:59:00-05:00,367329,6122
KS,2020-12-04 10:00:00-05:00,168295,1786
KY,2020-12-04 00:00:00-05:00,194193,2039
LA,2020-12-04 13:00:00-05:00,247177,6548
MA,2020-12-03 23:59:00-05:00,246398,10910
MD,2020-12-04 10:00:00-05:00,209191,4790
ME,2020-12-03 23:59:00-05:00,12844,224
MI,2020-12-04 00:00:00-05:00,420268,10117
MN,2020-12-03 17:00:00-05:00,338973,3845
MO,2020-12-04 00:59:00-05:00,313421,4122
MP,2020-12-02 00:00:00-05:00,106,2
MS,2020-12-03 00:00:00-05:00,161516,3916
MT,2020-12-04 01:59:00-05:00,66436,727
NC,2020-12-04 11:30:00-05:00,382534,5467
ND,2020-12-04 01:59:00-05:00,81949,995
NE,2020-12-03 23:15:00-05:00,134710,1159
NH,2020-12-04 09:00:00-05:00,23690,552
NJ,2020-12-04 00:00:00-05:00,356662,17255
NM,2020-12-04 17:51:00-05:00,104935,1706
NV,2020-12-04 00:00:00-05:00,162434,2272
NY,2020-12-03 14:00:00-05:00,685364,27017
OH,2020-12-04 14:00:00-05:00,456963,6882
OK,2020-12-04 00:00:00-05:00,208875,1860
OR,2020-12-04 03:01:00-05:00,81437,1003
PA,2020-12-04 12:00:00-05:00,398600,11113
PR,2020-12-04 00:00:00-05:00,54597,1173
RI,2020-12-04 13:00:00-05:00,62137,1413
SC,2020-12-02 23:59:00-05:00,226013,4496
SD,2020-12-03 14:00:00-05:00,84398,1064
TN,2020-12-04 15:00:00-05:00,392608,4876
TX,2020-12-04 16:30:00-05:00,1228812,22255
UT,2020-12-04 10:00:00-05:00,209170,925
VA,2020-12-03 17:00:00-05:00,247380,4160
VI,2020-12-04 06:44:00-05:00,1613,23
VT,2020-12-03 23:59:00-05:00,4763,77
WA,2020-12-03 02:59:00-05:00,172437,2900
WI,2020-12-04 00:00:00-05:00,432207,3842
WV,2020-12-03 23:59:00-05:00,52172,799
WY,2020-12-04 00:00:00-05:00,35737,257
