Area,Date,Confirmed,Deaths
AK,2020-07-11 00:00:00-04:00,1385,17
AL,2020-07-10 11:00:00-04:00,51947,1114
AR,2020-07-10 19:46:00-04:00,26803,313
AS,2020-07-01 00:00:00-04:00,0,0
AZ,2020-07-11 00:00:00-04:00,119930,2151
CA,2020-07-11 00:00:00-04:00,312344,6945
CO,2020-07-11 01:59:00-04:00,36191,1586
CT,2020-07-09 20:30:00-04:00,47287,4348
DC,2020-07-10 00:00:00-04:00,10801,568
DE,2020-07-10 18:00:00-04:00,12743,517
FL,2020-07-11 09:25:00-04:00,254511,4301
GA,2020-07-11 14:50:00-04:00,114401,2996
GU,2020-07-10 23:15:00-04:00,312,5
HI,2020-07-10 18:00:00-04:00,1158,19
IA,2020-07-11 00:00:00-04:00,34647,748
ID,2020-07-10 19:00:00-04:00,9928,101
IL,2020-07-11 00:00:00-04:00,154094,7369
IN,2020-07-10 23:59:00-04:00,51079,2756
KS,2020-07-10 10:00:00-04:00,18611,284
KY,2020-07-11 00:00:00-04:00,19121,622
LA,2020-07-11 13:00:00-04:00,76803,3403
MA,2020-07-11 10:00:00-04:00,111398,8310
MD,2020-07-11 10:00:00-04:00,72467,3310
ME,2020-07-10 23:59:00-04:00,3520,112
MI,2020-07-11 00:00:00-04:00,76370,6313
MN,2020-07-10 17:00:00-04:00,41571,1537
MO,2020-07-11 15:00:00-04:00,27133,1069
MP,2020-07-09 11:36:00-04:00,31,2
MS,2020-07-10 19:00:00-04:00,35419,1230
MT,2020-07-11 00:00:00-04:00,1677,29
NC,2020-07-11 12:00:00-04:00,83793,1499
ND,2020-07-10 00:00:00-04:00,4243,78
NE,2020-07-10 20:00:00-04:00,20777,286
NH,2020-07-10 09:00:00-04:00,5991,390
NJ,2020-07-11 13:00:00-04:00,174959,15525
NM,2020-07-10 18:17:00-04:00,14549,539
NV,2020-07-10 12:00:00-04:00,26838,592
NY,2020-07-10 23:59:00-04:00,401029,24974
OH,2020-07-11 14:00:00-04:00,64214,3036
OK,2020-07-11 00:00:00-04:00,19779,421
OR,2020-07-11 03:01:00-04:00,11851,232
PA,2020-07-11 00:00:00-04:00,94689,6897
PR,2020-07-11 06:30:00-04:00,9366,167
RI,2020-07-10 12:00:00-04:00,17312,976
SC,2020-07-10 23:59:00-04:00,54699,951
SD,2020-07-11 18:00:00-04:00,7454,109
TN,2020-07-11 15:00:00-04:00,61006,738
TX,2020-07-11 16:35:00-04:00,250462,3112
UT,2020-07-11 11:13:00-04:00,28855,212
VA,2020-07-10 17:00:00-04:00,69782,1962
VI,2020-07-10 20:30:00-04:00,167,6
VT,2020-07-11 00:00:00-04:00,1283,56
WA,2020-07-10 02:59:00-04:00,39218,1424
WI,2020-07-11 16:00:00-04:00,39080,828
WV,2020-07-11 10:00:00-04:00,4074,95
WY,2020-07-11 11:44:00-04:00,1839,21
