Area,Date,Confirmed,Deaths
AK,2020-08-01 00:00:00-04:00,3827,24
AL,2020-08-01 11:00:00-04:00,89349,1603
AR,2020-08-01 00:00:00-04:00,43173,460
AS,2020-07-23 00:00:00-04:00,0,0
AZ,2020-08-01 00:00:00-04:00,177002,3747
CA,2020-07-31 00:00:00-04:00,500130,9224
CO,2020-08-01 01:59:00-04:00,46809,1691
CT,2020-07-30 20:30:00-04:00,49810,4432
DC,2020-07-31 00:00:00-04:00,12205,585
DE,2020-07-31 18:00:00-04:00,14877,585
FL,2020-07-31 23:59:00-04:00,480028,7144
GA,2020-08-01 14:50:00-04:00,190012,3825
GU,2020-07-31 21:25:00-04:00,367,5
HI,2020-07-31 23:31:00-04:00,2111,26
IA,2020-08-01 14:00:00-04:00,44976,872
ID,2020-07-31 19:15:00-04:00,20721,189
IL,2020-08-01 00:00:00-04:00,181757,7700
IN,2020-07-31 23:59:00-04:00,67122,2971
KS,2020-07-31 10:00:00-04:00,27812,358
KY,2020-08-01 00:00:00-04:00,30723,740
LA,2020-07-31 13:00:00-04:00,116280,3949
MA,2020-07-31 10:00:00-04:00,117612,8609
MD,2020-08-01 10:00:00-04:00,89365,3506
ME,2020-07-31 23:59:00-04:00,3937,123
MI,2020-08-01 00:00:00-04:00,91332,6457
MN,2020-07-31 17:00:00-04:00,55188,1646
MO,2020-08-01 15:00:00-04:00,51258,1253
MP,2020-07-30 02:49:00-04:00,42,2
MS,2020-07-31 19:00:00-04:00,59881,1693
MT,2020-08-01 00:00:00-04:00,4081,61
NC,2020-08-01 15:45:00-04:00,123878,1964
ND,2020-08-01 00:00:00-04:00,6602,95
NE,2020-07-31 20:10:00-04:00,26211,332
NH,2020-08-01 09:00:00-04:00,6613,416
NJ,2020-08-01 00:00:00-04:00,182029,15830
NM,2020-07-31 17:50:00-04:00,20600,642
NV,2020-08-01 02:59:00-04:00,49074,832
NY,2020-07-31 15:35:00-04:00,415767,25164
OH,2020-08-01 14:00:00-04:00,92087,3515
OK,2020-08-01 00:00:00-04:00,37731,549
OR,2020-08-01 03:01:00-04:00,18817,325
PA,2020-08-01 00:00:00-04:00,112936,7204
PR,2020-08-01 06:30:00-04:00,17872,225
RI,2020-07-31 12:00:00-04:00,19022,1007
SC,2020-07-31 23:59:00-04:00,90599,1751
SD,2020-07-31 18:00:00-04:00,8867,134
TN,2020-08-01 15:00:00-04:00,108184,1067
TX,2020-08-01 16:20:00-04:00,430485,6837
UT,2020-08-01 11:41:00-04:00,40702,310
VA,2020-07-31 17:00:00-04:00,90801,2215
VI,2020-08-01 06:53:00-04:00,421,8
VT,2020-08-01 00:00:00-04:00,1421,57
WA,2020-07-30 02:59:00-04:00,55803,1564
WI,2020-08-01 00:00:00-04:00,58058,954
WV,2020-08-01 10:00:00-04:00,6735,116
WY,2020-08-01 12:06:00-04:00,2769,26
