Area,Date,Confirmed,Deaths
AK,2021-02-05 03:59:00-05:00,53279,279
AL,2021-02-05 11:00:00-05:00,469319,8449
AR,2021-02-05 00:00:00-05:00,304723,5050
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-02-05 00:00:00-05:00,775622,13948
CA,2021-02-05 02:59:00-05:00,3308468,43024
CO,2021-02-05 01:59:00-05:00,402714,5704
CT,2021-02-04 23:59:00-05:00,259372,7214
DC,2021-02-04 00:00:00-05:00,37634,940
DE,2021-02-04 18:00:00-05:00,79546,1191
FL,2021-02-04 23:59:00-05:00,1731931,27913
GA,2021-02-05 14:50:00-05:00,932912,14858
GU,2021-02-05 06:00:00-05:00,7636,129
HI,2021-02-03 14:30:00-05:00,26981,416
IA,2021-02-05 00:00:00-05:00,270633,5067
ID,2021-02-04 19:00:00-05:00,164565,1747
IL,2021-02-05 00:00:00-05:00,1141219,21603
IN,2021-02-04 23:59:00-05:00,635171,11686
KS,2021-02-05 10:00:00-05:00,281562,4101
KY,2021-02-05 00:00:00-05:00,374268,3971
LA,2021-02-05 13:00:00-05:00,409861,9076
MA,2021-02-04 23:59:00-05:00,537208,14859
MD,2021-02-05 10:00:00-05:00,360584,7287
ME,2021-02-04 23:59:00-05:00,40799,632
MI,2021-02-05 00:00:00-05:00,619499,15750
MN,2021-02-04 17:00:00-05:00,466224,6273
MO,2021-02-05 00:59:00-05:00,464444,7130
MP,2021-02-01 00:00:00-05:00,133,2
MS,2021-02-04 00:00:00-05:00,279742,6222
MT,2021-02-05 01:59:00-05:00,95458,1307
NC,2021-02-05 12:45:00-05:00,787349,9841
ND,2021-02-05 01:59:00-05:00,98095,1451
NE,2021-02-05 10:30:00-05:00,193069,1958
NH,2021-02-05 09:00:00-05:00,67595,1091
NJ,2021-02-05 00:00:00-05:00,713324,21886
NM,2021-02-05 18:05:00-05:00,176793,3378
NV,2021-02-04 00:00:00-05:00,282493,4463
NY,2021-02-04 14:00:00-05:00,1449495,35920
OH,2021-02-05 14:00:00-05:00,914530,11571
OR,2021-02-04 03:01:00-05:00,145320,1998
PA,2021-02-05 12:00:00-05:00,861674,22239
PR,2021-02-05 00:00:00-05:00,95064,1867
RI,2021-02-05 13:00:00-05:00,117891,2212
SC,2021-02-03 23:59:00-05:00,459974,7553
SD,2021-02-04 14:00:00-05:00,108944,1798
TN,2021-02-05 15:00:00-05:00,739031,10405
TX,2021-02-05 16:45:00-05:00,2462886,38128
UT,2021-02-05 10:33:00-05:00,352489,1728
VA,2021-02-04 17:00:00-05:00,521467,6732
VI,2021-02-05 09:20:00-05:00,2449,24
VT,2021-02-04 23:59:00-05:00,12612,181
WA,2021-02-04 02:59:00-05:00,317878,4416
WI,2021-02-05 00:00:00-05:00,598902,6575
WV,2021-02-04 23:59:00-05:00,123641,2100
WY,2021-02-05 00:00:00-05:00,52576,624
