Area,Date,Confirmed,Deaths
AK,2020-04-12 14:50:00-04:00,272,8
AL,2020-04-12 00:00:00-04:00,3525,93
AR,2020-04-12 11:33:00-04:00,1280,27
AZ,2020-04-12 00:00:00-04:00,3539,115
CA,2020-04-11 00:00:00-04:00,21794,651
CO,2020-04-11 00:00:00-04:00,6893,274
CT,2020-04-12 16:00:00-04:00,12035,554
DC,2020-04-11 00:00:00-04:00,1875,50
DE,2020-04-11 13:30:00-04:00,1479,33
FL,2020-04-12 11:23:00-04:00,19355,465
GA,2020-04-12 11:27:00-04:00,12452,433
HI,2020-04-11 18:00:00-04:00,486,8
IA,2020-04-12 00:00:00-04:00,1587,41
ID,2020-04-11 19:00:00-04:00,1407,27
IL,2020-04-12 00:00:00-04:00,20852,720
IN,2020-04-11 11:59:00-04:00,7928,343
KS,2020-04-12 12:00:00-04:00,1337,56
KY,2020-04-11 17:00:00-04:00,1840,94
LA,2020-04-12 13:00:00-04:00,20595,840
MA,2020-04-12 16:00:00-04:00,25475,756
MD,2020-04-12 10:00:00-04:00,8225,235
ME,2020-04-12 10:30:00-04:00,633,19
MI,2020-04-12 11:00:00-04:00,24638,1487
MN,2020-04-11 21:00:00-04:00,1621,70
MO,2020-04-12 15:00:00-04:00,4160,110
MS,2020-04-11 19:00:00-04:00,2781,96
MT,2020-04-12 10:21:00-04:00,387,6
NC,2020-04-12 10:45:00-04:00,4520,81
ND,2020-04-12 12:58:00-04:00,308,8
NE,2020-04-12 13:40:00-04:00,791,17
NH,2020-04-11 09:00:00-04:00,929,23
NJ,2020-04-12 13:00:00-04:00,61850,2350
NM,2020-04-11 00:00:00-04:00,1174,20
NV,2020-04-12 10:30:00-04:00,2836,112
NY,2020-04-12 00:00:00-04:00,188694,9385
OH,2020-04-12 14:00:00-04:00,6604,253
OK,2020-04-12 08:00:00-04:00,1970,96
OR,2020-04-12 11:00:00-04:00,1527,52
PA,2020-04-12 12:00:00-04:00,22833,507
RI,2020-04-12 00:00:00-04:00,2665,63
SC,2020-04-12 15:30:00-04:00,3319,82
SD,2020-04-11 18:00:00-04:00,730,6
TN,2020-04-11 15:00:00-04:00,5308,101
TX,2020-04-11 21:00:00-04:00,13484,271
UT,2020-04-12 15:00:00-04:00,2303,18
VA,2020-04-11 17:00:00-04:00,5274,141
VT,2020-04-12 00:00:00-04:00,727,27
WA,2020-04-11 02:59:00-04:00,10224,491
WI,2020-04-12 09:46:00-04:00,3341,144
WV,2020-04-12 17:00:00-04:00,611,8
WY,2020-04-11 18:00:00-04:00,261,0
PR,2020-04-12 07:00:00-04:00,897,44
AS,2020-03-31 19:16:00-04:00,0,0
GU,2020-04-11 07:40:00-04:00,133,5
MP,2020-04-11 00:00:00-04:00,11,2
VI,2020-04-10 00:00:00-04:00,51,1
