Area,Date,Confirmed,Deaths
AK,2020-07-30 00:00:00-04:00,3559,23
AL,2020-07-30 11:00:00-04:00,85762,1565
AR,2020-07-30 14:40:00-04:00,41759,442
AS,2020-07-16 00:00:00-04:00,0,0
AZ,2020-07-30 00:00:00-04:00,170798,3626
CA,2020-07-30 00:00:00-04:00,485502,8909
CO,2020-07-30 01:59:00-04:00,45796,1688
CT,2020-07-29 20:30:00-04:00,49670,4431
DC,2020-07-29 00:00:00-04:00,12057,584
DE,2020-07-29 18:00:00-04:00,14689,581
FL,2020-07-29 23:59:00-04:00,461379,6709
GA,2020-07-30 14:50:00-04:00,182286,3671
GU,2020-07-29 21:25:00-04:00,354,5
HI,2020-07-29 18:00:00-04:00,1865,26
IA,2020-07-30 00:00:00-04:00,44038,857
ID,2020-07-29 18:58:00-04:00,19679,173
IL,2020-07-30 00:00:00-04:00,178138,7670
IN,2020-07-29 23:59:00-04:00,65253,2946
KS,2020-07-29 10:00:00-04:00,26870,349
KY,2020-07-30 00:00:00-04:00,29386,731
LA,2020-07-30 13:00:00-04:00,114481,3925
MA,2020-07-30 10:00:00-04:00,117098,8595
MD,2020-07-30 10:00:00-04:00,87177,3488
ME,2020-07-29 23:59:00-04:00,3888,122
MI,2020-07-30 00:00:00-04:00,89781,6443
MN,2020-07-29 17:00:00-04:00,53692,1634
MO,2020-07-30 15:00:00-04:00,48834,1233
MP,2020-07-29 23:49:00-04:00,42,2
MS,2020-07-29 19:00:00-04:00,57579,1611
MT,2020-07-30 00:00:00-04:00,3814,55
NC,2020-07-30 11:59:00-04:00,120194,1903
ND,2020-07-30 00:00:00-04:00,6301,95
NE,2020-07-29 20:20:00-04:00,25422,324
NH,2020-07-29 09:00:00-04:00,6513,411
NJ,2020-07-30 00:00:00-04:00,180970,15809
NM,2020-07-30 17:31:00-04:00,20388,635
NV,2020-07-30 02:59:00-04:00,46824,801
NY,2020-07-29 23:59:00-04:00,414370,25145
OH,2020-07-30 14:00:00-04:00,89626,3442
OK,2020-07-30 00:00:00-04:00,35740,536
OR,2020-07-30 03:01:00-04:00,18131,316
PA,2020-07-30 00:00:00-04:00,111078,7176
PR,2020-07-30 06:30:00-04:00,16572,214
RI,2020-07-30 12:00:00-04:00,18950,1007
SC,2020-07-29 23:59:00-04:00,87572,1667
SD,2020-07-29 14:00:00-04:00,8685,129
TN,2020-07-30 15:00:00-04:00,102871,1033
TX,2020-07-30 17:55:00-04:00,412107,6274
UT,2020-07-30 11:19:00-04:00,39696,300
VA,2020-07-29 17:00:00-04:00,88904,2141
VI,2020-07-29 06:52:00-04:00,385,8
VT,2020-07-30 00:00:00-04:00,1407,57
WA,2020-07-29 02:59:00-04:00,54985,1555
WI,2020-07-30 00:00:00-04:00,56079,926
WV,2020-07-30 17:00:00-04:00,6422,115
WY,2020-07-30 16:47:00-04:00,2686,26
