Area,Date,Confirmed,Deaths
AK,2020-05-20 00:00:00-04:00,402,10
AL,2020-05-19 00:00:00-04:00,12744,517
AR,2020-05-20 00:00:00-04:00,5003,107
AZ,2020-05-20 00:00:00-04:00,14897,747
CA,2020-05-20 00:00:00-04:00,84057,3436
CO,2020-05-20 00:00:00-04:00,22482,1257
CT,2020-05-20 16:00:00-04:00,39017,3529
DC,2020-05-19 00:00:00-04:00,7551,407
DE,2020-05-19 18:00:00-04:00,8194,310
FL,2020-05-20 09:42:00-04:00,47471,2173
GA,2020-05-20 13:00:00-04:00,39647,1687
HI,2020-05-19 18:00:00-04:00,641,17
IA,2020-05-20 00:00:00-04:00,15614,388
ID,2020-05-19 19:00:00-04:00,2476,77
IL,2020-05-20 00:00:00-04:00,100418,4525
IN,2020-05-19 23:59:00-04:00,29274,1864
KS,2020-05-20 10:00:00-04:00,8539,178
KY,2020-05-19 17:00:00-04:00,8069,366
LA,2020-05-20 13:00:00-04:00,35316,2608
MA,2020-05-20 10:00:00-04:00,88970,6066
MD,2020-05-20 10:00:00-04:00,42323,2123
ME,2020-05-20 12:30:00-04:00,1819,73
MI,2020-05-20 11:00:00-04:00,53009,5060
MN,2020-05-19 17:00:00-04:00,17670,786
MO,2020-05-20 15:00:00-04:00,11232,631
MS,2020-05-19 19:00:00-04:00,11967,570
MT,2020-05-20 00:00:00-04:00,478,16
NC,2020-05-20 12:15:00-04:00,20122,702
ND,2020-05-20 01:59:00-04:00,2095,49
NE,2020-05-19 19:00:00-04:00,10846,132
NH,2020-05-19 09:00:00-04:00,3721,182
NJ,2020-05-20 13:00:00-04:00,150399,10747
NM,2020-05-20 14:25:00-04:00,6192,276
NV,2020-05-20 09:00:00-04:00,7166,373
NY,2020-05-20 00:00:00-04:00,354370,22976
OH,2020-05-20 14:00:00-04:00,29436,1781
OK,2020-05-20 00:00:00-04:00,5532,299
OR,2020-05-20 11:00:00-04:00,3801,144
PA,2020-05-19 00:00:00-04:00,63666,4624
RI,2020-05-20 12:00:00-04:00,13356,538
SC,2020-05-19 16:00:00-04:00,9056,399
SD,2020-05-19 18:00:00-04:00,4177,46
TN,2020-05-20 15:00:00-04:00,18532,309
TX,2020-05-19 16:50:00-04:00,51323,1419
UT,2020-05-20 10:15:00-04:00,7710,90
VA,2020-05-19 17:00:00-04:00,32908,1074
VT,2020-05-20 00:00:00-04:00,944,54
WA,2020-05-19 02:59:00-04:00,18811,1031
WI,2020-05-20 00:00:00-04:00,13413,481
WV,2020-05-20 10:00:00-04:00,1545,69
WY,2020-05-20 16:15:00-04:00,787,11
PR,2020-05-20 06:30:00-04:00,2866,125
AS,2020-05-19 00:00:00-04:00,0,0
GU,2020-05-20 06:30:00-04:00,165,5
MP,2020-05-20 00:00:00-04:00,21,2
VI,2020-05-20 07:09:00-04:00,69,6
