Area,Date,Confirmed,Deaths
AK,2020-04-06 14:45:00-04:00,191,6
AL,2020-04-07 00:00:00-04:00,2008,53
AR,2020-04-06 21:13:00-04:00,927,16
AZ,2020-04-06 00:00:00-04:00,2456,65
CA,2020-04-06 00:00:00-04:00,14336,343
CO,2020-04-06 18:00:00-04:00,5172,150
CT,2020-04-06 15:15:00-04:00,6906,206
DC,2020-04-06 00:00:00-04:00,1097,24
DE,2020-04-06 17:30:00-04:00,783,15
FL,2020-04-06 18:30:00-04:00,13629,254
GA,2020-04-06 18:28:00-04:00,7558,294
HI,2020-04-06 18:00:00-04:00,387,5
IA,2020-04-06 00:00:00-04:00,946,25
ID,2020-04-06 19:00:00-04:00,1170,13
IL,2020-04-06 00:00:00-04:00,12262,307
IN,2020-04-06 11:59:00-04:00,4944,139
KS,2020-04-06 12:00:00-04:00,845,25
KY,2020-04-06 17:00:00-04:00,1008,59
LA,2020-04-06 13:00:00-04:00,14867,512
MA,2020-04-06 12:30:00-04:00,13837,260
MD,2020-04-07 10:00:00-04:00,4371,103
ME,2020-04-06 11:00:00-04:00,499,10
MI,2020-04-06 11:00:00-04:00,17221,727
MN,2020-04-06 17:11:00-04:00,986,30
MO,2020-04-06 15:00:00-04:00,2722,39
MS,2020-04-06 16:33:00-04:00,1738,51
MT,2020-04-06 18:30:00-04:00,319,6
NC,2020-04-07 10:15:00-04:00,3221,46
ND,2020-04-06 13:05:00-04:00,225,3
NE,2020-04-06 19:38:00-04:00,412,8
NH,2020-04-06 09:00:00-04:00,715,9
NJ,2020-04-06 13:00:00-04:00,41090,1003
NM,2020-04-06 00:00:00-04:00,686,12
NV,2020-04-06 21:00:00-04:00,1953,58
NY,2020-04-06 00:00:00-04:00,130689,4758
OH,2020-04-06 14:00:00-04:00,4450,142
OK,2020-04-06 08:00:00-04:00,1327,51
OR,2020-04-06 11:00:00-04:00,1132,29
PA,2020-04-06 12:00:00-04:00,12980,162
RI,2020-04-06 00:00:00-04:00,1082,27
SC,2020-04-06 16:42:00-04:00,2232,48
SD,2020-04-06 12:30:00-04:00,288,4
TN,2020-04-06 15:00:00-04:00,3802,65
TX,2020-04-06 13:00:00-04:00,7276,140
UT,2020-04-06 15:00:00-04:00,1675,13
VA,2020-04-06 17:00:00-04:00,2878,54
VT,2020-04-06 19:30:00-04:00,575,23
WA,2020-04-06 21:30:00-04:00,8384,372
WI,2020-04-06 16:00:00-04:00,2440,77
WV,2020-04-07 10:00:00-04:00,412,4
WY,2020-04-06 20:00:00-04:00,212,0
PR,2020-04-07 07:00:00-04:00,573,23
AS,2020-04-06 16:00:00-04:00,0,0
GU,2020-04-07 07:00:00-04:00,113,4
MP,2020-04-07 05:39:00-04:00,8,2
VI,2020-04-05 21:50:00-04:00,43,1
