Area,Date,Confirmed,Deaths
AK,2020-11-01 03:59:00-05:00,16705,83
AL,2020-11-01 11:00:00-05:00,193985,2973
AR,2020-11-01 00:00:00-04:00,112190,1925
AS,2020-10-01 00:00:00-04:00,0,0
AZ,2020-11-01 00:00:00-04:00,247473,5981
CA,2020-11-01 02:59:00-05:00,926534,17667
CO,2020-10-31 01:59:00-04:00,107350,2105
CT,2020-10-29 20:30:00-04:00,71207,4616
DC,2020-10-31 00:00:00-04:00,17369,646
DE,2020-10-31 18:00:00-04:00,25126,710
FL,2020-10-31 23:59:00-04:00,796802,16997
GA,2020-10-31 09:00:00-04:00,361982,7981
GU,2020-11-01 03:20:00-05:00,4690,79
HI,2020-10-31 18:00:00-04:00,15284,219
IA,2020-11-01 00:00:00-04:00,121967,1717
ID,2020-10-31 19:00:00-04:00,64608,629
IL,2020-11-01 00:00:00-04:00,423539,10075
IN,2020-10-31 23:59:00-04:00,182108,4364
KS,2020-10-30 10:00:00-04:00,85181,1029
KY,2020-11-01 00:00:00-04:00,108642,1489
LA,2020-11-01 13:00:00-05:00,187720,5926
MA,2020-11-01 08:00:00-05:00,159707,10013
MD,2020-11-01 10:00:00-05:00,146145,4152
ME,2020-10-31 23:59:00-04:00,6715,147
MI,2020-10-31 00:00:00-04:00,197406,7699
MN,2020-10-31 17:00:00-04:00,150672,2475
MO,2020-11-01 00:59:00-04:00,185535,3026
MP,2020-10-31 00:00:00-04:00,96,2
MS,2020-10-31 00:00:00-04:00,120500,3348
MT,2020-11-01 01:59:00-04:00,33495,376
NC,2020-11-01 11:00:00-05:00,276692,4383
ND,2020-11-01 01:59:00-04:00,45043,400
NE,2020-10-31 23:15:00-04:00,70732,652
NH,2020-11-01 09:00:00-05:00,11214,483
NJ,2020-11-01 00:00:00-04:00,239629,16354
NM,2020-10-31 17:30:00-04:00,46490,1018
NV,2020-11-01 13:00:00-05:00,101479,1781
NY,2020-10-31 23:59:00-04:00,509735,25824
OH,2020-11-01 14:00:00-05:00,219000,5303
OK,2020-11-01 00:00:00-04:00,124111,1345
OR,2020-11-01 03:01:00-05:00,45429,691
PA,2020-11-01 12:00:00-05:00,209936,8817
PR,2020-11-01 00:00:00-04:00,66661,832
RI,2020-10-30 12:00:00-04:00,32874,1201
SC,2020-10-30 23:59:00-04:00,178023,3936
SD,2020-10-31 14:00:00-04:00,47324,437
TN,2020-11-01 15:00:00-05:00,261426,3353
TX,2020-11-01 18:30:00-05:00,904855,18077
UT,2020-11-01 10:45:00-05:00,116510,614
VA,2020-10-31 17:00:00-04:00,182392,3655
VI,2020-10-31 07:32:00-04:00,1376,21
VT,2020-10-31 23:59:00-04:00,2196,58
WA,2020-11-01 02:59:00-05:00,107501,2366
WI,2020-11-01 00:00:00-04:00,241423,2110
WV,2020-10-31 23:59:00-04:00,24883,457
WY,2020-11-01 11:41:00-05:00,13723,87
