Area,Date,Confirmed,Deaths
AK,2021-01-05 03:59:00-05:00,47006,218
AL,2021-01-05 11:00:00-05:00,379593,4886
AR,2021-01-05 00:00:00-05:00,238888,3836
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-01-05 00:00:00-05:00,567474,9317
CA,2021-01-05 02:59:00-05:00,2452334,27003
CO,2021-01-05 01:59:00-05:00,346893,4991
CT,2021-01-04 20:30:00-05:00,196968,6192
DC,2021-01-04 00:00:00-05:00,30166,801
DE,2021-01-04 18:00:00-05:00,61100,947
FL,2021-01-04 23:59:00-05:00,1367778,22515
GA,2021-01-05 14:50:00-05:00,597208,11072
GU,2021-01-05 03:30:00-05:00,7357,123
HI,2021-01-03 14:30:00-05:00,22650,289
IA,2021-01-05 00:00:00-05:00,243829,3999
ID,2021-01-04 19:00:00-05:00,143305,1459
IL,2021-01-05 00:00:00-05:00,991719,18562
IN,2021-01-04 23:59:00-05:00,533083,8663
KS,2021-01-04 10:00:00-05:00,231317,2897
KY,2021-01-05 00:00:00-05:00,280836,2772
LA,2021-01-05 13:00:00-05:00,326648,7635
MA,2021-01-04 23:59:00-05:00,397202,12734
MD,2021-01-05 10:00:00-05:00,289758,6082
ME,2021-01-04 23:59:00-05:00,26565,369
MI,2021-01-05 00:00:00-05:00,546642,13608
MN,2021-01-04 17:00:00-05:00,425261,5461
MO,2021-01-05 00:59:00-05:00,405589,5825
MP,2020-12-30 00:00:00-05:00,122,2
MS,2021-01-04 00:00:00-05:00,225444,4975
MT,2021-01-05 01:59:00-05:00,83378,1005
NC,2021-01-05 12:55:00-05:00,575396,6996
ND,2021-01-05 01:59:00-05:00,93494,1336
NE,2021-01-04 21:45:00-05:00,169585,1682
NH,2021-01-05 09:00:00-05:00,47992,792
NJ,2021-01-05 00:00:00-05:00,551419,19382
NM,2021-01-05 17:50:00-05:00,148499,2594
NV,2021-01-04 00:00:00-05:00,235455,3235
NY,2021-01-04 14:00:00-05:00,1041028,30802
OH,2021-01-05 14:00:00-05:00,735003,9247
OR,2021-01-05 03:01:00-05:00,119488,1550
PA,2021-01-05 12:00:00-05:00,673915,16546
PR,2021-01-05 00:00:00-05:00,79319,1562
RI,2021-01-05 13:00:00-05:00,93852,1870
SC,2021-01-03 23:59:00-05:00,328073,5498
SD,2021-01-04 14:00:00-05:00,101076,1513
TN,2021-01-05 18:00:00-05:00,617649,7267
TX,2021-01-05 17:00:00-05:00,1843153,28219
UT,2021-01-05 11:03:00-05:00,288951,1312
VA,2021-01-04 17:00:00-05:00,371913,5191
VI,2021-01-04 20:28:00-05:00,2055,24
VT,2021-01-04 23:59:00-05:00,8038,149
WA,2021-01-04 02:59:00-05:00,256435,3482
WI,2021-01-05 00:00:00-05:00,531890,5366
WV,2021-01-04 23:59:00-05:00,93162,1442
WY,2021-01-05 00:00:00-05:00,45569,464
