Area,Date,Confirmed,Deaths
AK,2020-09-12 03:59:00-04:00,7131,44
AL,2020-09-12 11:00:00-04:00,137646,2350
AR,2020-09-11 14:35:00-04:00,69710,969
AS,2020-09-01 00:00:00-04:00,0,0
AZ,2020-09-12 00:00:00-04:00,208128,5315
CA,2020-09-12 02:59:00-04:00,750298,14251
CO,2020-09-11 01:59:00-04:00,60492,1889
CT,2020-09-10 20:30:00-04:00,54326,4480
DC,2020-09-11 00:00:00-04:00,14552,616
DE,2020-09-11 18:00:00-04:00,18726,613
FL,2020-09-11 23:59:00-04:00,661571,12756
GA,2020-09-12 02:50:00-04:00,292905,6287
GU,2020-09-12 07:30:00-04:00,1891,25
HI,2020-09-11 18:00:00-04:00,10459,96
IA,2020-09-12 00:00:00-04:00,71706,1217
ID,2020-09-11 19:00:00-04:00,34950,412
IL,2020-09-12 00:00:00-04:00,262004,8527
IN,2020-09-11 23:59:00-04:00,104561,3437
KS,2020-09-11 10:00:00-04:00,48386,511
KY,2020-09-12 00:00:00-04:00,56415,1057
LA,2020-09-11 13:00:00-04:00,157109,5202
MA,2020-09-12 08:00:00-04:00,124540,9196
MD,2020-09-12 10:00:00-04:00,115533,3836
ME,2020-09-11 23:59:00-04:00,4834,135
MI,2020-09-12 00:00:00-04:00,123058,6911
MN,2020-09-11 17:00:00-04:00,83588,1958
MO,2020-09-12 00:00:00-04:00,101134,1704
MP,2020-09-08 00:00:00-04:00,60,2
MS,2020-09-11 00:00:00-04:00,89620,2685
MT,2020-09-12 01:59:00-04:00,8925,133
NC,2020-09-12 12:25:00-04:00,183740,3047
ND,2020-09-12 01:59:00-04:00,15151,133
NE,2020-09-11 20:30:00-04:00,37841,434
NH,2020-09-11 09:00:00-04:00,7652,435
NJ,2020-09-12 00:00:00-04:00,196337,16027
NM,2020-09-11 17:50:00-04:00,26563,818
NV,2020-09-12 02:59:00-04:00,73220,1449
NY,2020-09-11 23:59:00-04:00,443640,25384
OH,2020-09-12 14:00:00-04:00,136568,4411
OK,2020-09-12 00:00:00-04:00,68659,899
OR,2020-09-12 03:01:00-04:00,29156,505
PA,2020-09-12 12:00:00-04:00,143805,7837
PR,2020-09-12 00:00:00-04:00,37092,535
RI,2020-09-11 12:00:00-04:00,22905,1071
SC,2020-09-11 23:59:00-04:00,129978,3040
SD,2020-09-11 14:00:00-04:00,16437,183
TN,2020-09-12 15:00:00-04:00,170891,2064
TX,2020-09-11 16:25:00-04:00,653356,13997
UT,2020-09-12 11:27:00-04:00,57247,433
VA,2020-09-11 17:00:00-04:00,132940,2722
VI,2020-09-12 09:45:00-04:00,1211,19
VT,2020-09-11 23:59:00-04:00,1677,58
WA,2020-09-11 02:59:00-04:00,79011,1991
WI,2020-09-12 00:00:00-04:00,93055,1217
WV,2020-09-11 23:59:00-04:00,12521,265
WY,2020-09-12 12:22:00-04:00,4297,42
