Area,Date,Confirmed,Deaths
AK,2020-11-05 03:59:00-05:00,18174,84
AL,2020-11-05 11:00:00-05:00,199158,3026
AR,2020-11-05 00:00:00-05:00,117360,2037
AS,2020-11-01 00:00:00-04:00,0,0
AZ,2020-11-05 00:00:00-05:00,252768,6087
CA,2020-11-05 02:59:00-05:00,944576,17815
CO,2020-11-04 01:59:00-05:00,117637,2147
CT,2020-11-04 20:30:00-05:00,77060,4656
DC,2020-11-04 00:00:00-05:00,17682,650
DE,2020-11-04 18:00:00-05:00,25753,716
FL,2020-11-04 23:59:00-05:00,816376,17170
GA,2020-11-05 14:50:00-05:00,368368,8578
GU,2020-11-05 06:30:00-05:00,5004,85
HI,2020-11-04 18:00:00-05:00,15686,219
IA,2020-11-05 00:00:00-05:00,130732,1802
ID,2020-11-04 19:00:00-05:00,68314,664
IL,2020-11-05 00:00:00-05:00,453750,10313
IN,2020-11-04 23:59:00-05:00,196176,4511
KS,2020-11-04 10:00:00-05:00,92215,1087
KY,2020-11-05 00:00:00-05:00,115277,1534
LA,2020-11-05 13:00:00-05:00,190845,5995
MA,2020-11-05 08:00:00-05:00,165161,10085
MD,2020-11-05 10:00:00-05:00,149964,4182
ME,2020-11-04 23:59:00-05:00,7260,150
MI,2020-11-05 00:00:00-05:00,218263,7833
MN,2020-11-04 17:00:00-05:00,164865,2555
MO,2020-11-05 00:59:00-05:00,196576,3106
MP,2020-11-02 00:00:00-05:00,96,2
MS,2020-11-04 00:00:00-05:00,123887,3405
MT,2020-11-05 01:59:00-05:00,36968,407
NC,2020-11-05 11:30:00-05:00,285661,4548
ND,2020-11-05 01:59:00-05:00,49837,468
NE,2020-11-04 21:45:00-05:00,75888,669
NH,2020-11-05 09:00:00-05:00,11808,486
NJ,2020-11-05 00:00:00-05:00,247219,16403
NM,2020-11-04 17:51:00-05:00,50251,1059
NV,2020-11-05 00:00:00-05:00,105360,1824
NY,2020-11-04 23:59:00-05:00,518812,25892
OH,2020-11-05 14:00:00-05:00,235170,5461
OK,2020-11-05 00:00:00-05:00,129873,1413
OR,2020-11-05 03:01:00-05:00,47839,710
PA,2020-11-05 12:00:00-05:00,220566,8937
PR,2020-11-05 00:00:00-05:00,69416,855
RI,2020-11-05 12:00:00-05:00,35750,1222
SC,2020-11-04 23:59:00-05:00,181639,3992
SD,2020-11-04 14:00:00-05:00,51151,482
TN,2020-11-05 15:00:00-05:00,271771,3509
TX,2020-11-05 17:05:00-05:00,934994,18453
UT,2020-11-05 11:06:00-05:00,124292,632
VA,2020-11-04 17:00:00-05:00,187202,3688
VI,2020-11-04 22:18:00-05:00,1388,23
VT,2020-11-04 23:59:00-05:00,2303,58
WA,2020-11-04 02:59:00-05:00,111480,2416
WI,2020-11-05 00:00:00-05:00,263571,2269
WV,2020-11-04 23:59:00-05:00,26547,480
WY,2020-11-05 16:50:00-05:00,15409,105
