Area,Date,Confirmed,Deaths
AK,2021-02-19 03:59:00-05:00,55198,289
AL,2021-02-19 11:00:00-05:00,485212,9573
AR,2021-02-19 00:00:00-05:00,314713,5336
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-02-19 00:00:00-05:00,804116,15421
CA,2021-02-19 02:59:00-05:00,3428518,48344
CO,2021-02-19 01:59:00-05:00,418695,5878
CT,2021-02-18 23:59:00-05:00,273101,7523
DC,2021-02-18 00:00:00-05:00,39461,993
DE,2021-02-18 18:00:00-05:00,84181,1343
FL,2021-02-18 23:59:00-05:00,1822644,30214
GA,2021-02-19 14:50:00-05:00,980411,16610
GU,2021-02-19 05:15:00-05:00,7715,130
HI,2021-02-17 14:30:00-05:00,27778,430
IA,2021-02-19 00:00:00-05:00,276621,5336
ID,2021-02-18 19:00:00-05:00,168639,1826
IL,2021-02-19 00:00:00-05:00,1170902,22368
IN,2021-02-18 23:59:00-05:00,653245,12325
KS,2021-02-19 10:00:00-05:00,290832,4614
KY,2021-02-19 00:00:00-05:00,394687,4401
LA,2021-02-19 13:00:00-05:00,422287,9440
MA,2021-02-18 23:59:00-05:00,565794,15726
MD,2021-02-19 10:00:00-05:00,374974,7677
ME,2021-02-18 23:59:00-05:00,43224,656
MI,2021-02-19 00:00:00-05:00,635446,16274
MN,2021-02-18 17:00:00-05:00,477287,6412
MO,2021-02-19 00:59:00-05:00,474021,7709
MP,2021-02-16 00:00:00-05:00,135,2
MS,2021-02-18 00:00:00-05:00,289892,6534
MT,2021-02-19 01:59:00-05:00,98377,1339
NC,2021-02-19 11:45:00-05:00,836650,10820
ND,2021-02-19 01:59:00-05:00,99153,1465
NE,2021-02-19 10:15:00-05:00,198442,2043
NH,2021-02-19 09:00:00-05:00,72767,1152
NJ,2021-02-19 00:00:00-05:00,761498,22784
NM,2021-02-19 17:53:00-05:00,182050,3599
NV,2021-02-18 00:00:00-05:00,290300,4831
NY,2021-02-18 14:00:00-05:00,1564483,37675
OH,2021-02-19 14:00:00-05:00,949695,16693
OR,2021-02-18 03:01:00-05:00,151713,2149
PA,2021-02-19 12:00:00-05:00,908773,23480
PR,2021-02-19 00:00:00-05:00,98624,1947
RI,2021-02-19 13:00:00-05:00,123145,2376
SC,2021-02-17 23:59:00-05:00,497937,8213
SD,2021-02-18 14:00:00-05:00,111018,1853
TN,2021-02-19 15:00:00-05:00,762673,11064
TX,2021-02-19 16:25:00-05:00,2577131,40986
UT,2021-02-19 09:53:00-05:00,365256,1834
VA,2021-02-18 17:00:00-05:00,559930,7098
VI,2021-02-19 13:17:00-05:00,2565,25
VT,2021-02-18 23:59:00-05:00,14251,193
WA,2021-02-18 02:59:00-05:00,332007,4803
WI,2021-02-19 00:00:00-05:00,610974,6852
WV,2021-02-18 23:59:00-05:00,129055,2248
WY,2021-02-19 00:00:00-05:00,53683,662
