Area,Date,Confirmed,Deaths
AK,2020-06-14 00:00:00-04:00,661,12
AL,2020-06-14 11:00:00-04:00,25615,773
AR,2020-06-14 00:00:00-04:00,12501,179
AS,2020-06-01 00:00:00-04:00,0,0
AZ,2020-06-14 00:00:00-04:00,35691,1186
CA,2020-06-14 00:00:00-04:00,148855,5063
CO,2020-06-13 00:00:00-04:00,29017,1598
CT,2020-06-14 16:00:00-04:00,45088,4201
DC,2020-06-13 00:00:00-04:00,9767,515
DE,2020-06-13 18:00:00-04:00,10264,422
FL,2020-06-14 10:00:00-04:00,75568,3022
GA,2020-06-14 14:50:00-04:00,57681,2451
GU,2020-06-14 01:25:00-04:00,185,5
HI,2020-06-13 18:00:00-04:00,723,17
IA,2020-06-14 00:00:00-04:00,23926,652
ID,2020-06-13 19:00:00-04:00,3399,87
IL,2020-06-14 00:00:00-04:00,133404,6489
IN,2020-06-13 23:59:00-04:00,39909,2422
KS,2020-06-12 13:30:00-04:00,11047,243
KY,2020-06-13 00:00:00-04:00,12445,499
LA,2020-06-14 13:00:00-04:00,46619,3014
MA,2020-06-14 10:00:00-04:00,105603,7624
MD,2020-06-14 10:00:00-04:00,61701,2939
ME,2020-06-14 12:15:00-04:00,2793,100
MI,2020-06-14 00:00:00-04:00,66054,6016
MN,2020-06-13 17:00:00-04:00,30471,1329
MO,2020-06-14 15:00:00-04:00,15810,879
MP,2020-06-14 01:43:00-04:00,30,2
MS,2020-06-14 00:00:00-04:00,19516,891
MT,2020-06-14 00:00:00-04:00,601,19
NC,2020-06-14 12:00:00-04:00,44119,1109
ND,2020-06-14 12:00:00-04:00,3080,77
NE,2020-06-13 20:00:00-04:00,16633,216
NH,2020-06-13 09:00:00-04:00,5299,318
NJ,2020-06-14 13:00:00-04:00,166881,12625
NM,2020-06-13 18:03:00-04:00,9621,431
NV,2020-06-14 11:30:00-04:00,11173,464
NY,2020-06-13 00:00:00-04:00,383324,24551
OH,2020-06-14 14:00:00-04:00,41148,2557
OK,2020-06-13 08:00:00-04:00,8231,359
OR,2020-06-12 03:01:00-04:00,5377,173
PA,2020-06-14 00:00:00-04:00,78798,6215
PR,2020-06-14 06:30:00-04:00,5811,147
RI,2020-06-12 12:00:00-04:00,15947,833
SC,2020-06-14 15:00:00-04:00,18795,600
SD,2020-06-13 18:00:00-04:00,5898,75
TN,2020-06-14 15:00:00-04:00,30432,475
TX,2020-06-14 16:00:00-04:00,87854,1976
UT,2020-06-14 10:57:00-04:00,14313,139
VA,2020-06-13 17:00:00-04:00,54506,1546
VI,2020-06-14 07:55:00-04:00,72,6
VT,2020-06-14 00:00:00-04:00,1127,55
WA,2020-06-13 02:59:00-04:00,25538,1213
WI,2020-06-14 16:00:00-04:00,22758,692
WV,2020-06-14 10:00:00-04:00,2289,88
WY,2020-06-14 12:00:00-04:00,1060,18
