Area,Date,Confirmed,Deaths
AK,2020-05-07 00:00:00-04:00,374,10
AL,2020-05-07 00:00:00-04:00,8898,349
AR,2020-05-07 09:43:00-04:00,3611,87
AZ,2020-05-07 00:00:00-04:00,9945,450
CA,2020-05-07 14:00:00-04:00,60614,2504
CO,2020-05-06 00:00:00-04:00,17830,921
CT,2020-05-06 20:30:00-04:00,31784,2797
DC,2020-05-06 00:00:00-04:00,5654,285
DE,2020-05-06 18:00:00-04:00,5939,202
FL,2020-05-07 14:40:00-04:00,38828,1667
GA,2020-05-07 14:29:00-04:00,31439,1336
HI,2020-05-06 18:00:00-04:00,626,17
IA,2020-05-06 12:00:00-04:00,11059,231
ID,2020-05-06 19:00:00-04:00,2158,66
IL,2020-05-07 00:00:00-04:00,70873,3111
IN,2020-05-06 23:59:00-04:00,22503,1414
KS,2020-05-07 10:00:00-04:00,6144,147
KY,2020-05-06 17:00:00-04:00,5934,283
LA,2020-05-07 13:00:00-04:00,30652,2208
MA,2020-05-07 12:00:00-04:00,73721,4552
MD,2020-05-07 10:00:00-04:00,29374,1503
ME,2020-05-07 11:45:00-04:00,1330,62
MI,2020-05-07 11:00:00-04:00,45646,4343
MN,2020-05-06 17:00:00-04:00,9365,508
MO,2020-05-07 15:00:00-04:00,9341,418
MS,2020-05-06 19:00:00-04:00,8686,396
MT,2020-05-07 00:00:00-04:00,456,16
NC,2020-05-07 11:00:00-04:00,13397,507
ND,2020-05-07 13:00:00-04:00,1371,31
NE,2020-05-06 17:45:00-04:00,6771,86
NH,2020-05-06 09:00:00-04:00,2740,111
NJ,2020-05-07 13:00:00-04:00,133635,8801
NM,2020-05-06 06:01:00-04:00,4291,169
NV,2020-05-07 12:40:00-04:00,5766,286
NY,2020-05-07 00:00:00-04:00,327649,20828
OH,2020-05-07 14:00:00-04:00,22131,1271
OK,2020-05-07 00:00:00-04:00,4330,260
OR,2020-05-07 11:00:00-04:00,2989,121
PA,2020-05-07 00:00:00-04:00,52915,3416
RI,2020-05-06 12:00:00-04:00,10530,388
SC,2020-05-06 16:20:00-04:00,6936,305
SD,2020-05-06 18:00:00-04:00,2905,31
TN,2020-05-07 15:00:00-04:00,14096,237
TX,2020-05-07 13:00:00-04:00,35390,973
UT,2020-05-07 15:00:00-04:00,5724,61
VA,2020-05-06 17:00:00-04:00,21570,769
VT,2020-05-06 05:00:00-04:00,916,53
WA,2020-05-06 02:59:00-04:00,15905,870
WI,2020-05-07 00:00:00-04:00,9215,374
WV,2020-05-07 10:00:00-04:00,1287,51
WY,2020-05-06 15:27:00-04:00,631,7
PR,2020-05-07 06:00:00-04:00,2031,102
AS,2020-05-03 00:00:00-04:00,0,0
GU,2020-05-07 00:00:00-04:00,151,5
MP,2020-05-06 00:00:00-04:00,15,2
VI,2020-05-06 09:46:00-04:00,66,4
