Area,Date,Confirmed,Deaths
AK,2020-04-27 14:00:00-04:00,345,9
AL,2020-04-28 00:00:00-04:00,6580,241
AR,2020-04-28 09:00:00-04:00,3069,51
AZ,2020-04-27 00:00:00-04:00,6716,275
CA,2020-04-27 00:00:00-04:00,43464,1755
CO,2020-04-27 00:00:00-04:00,13879,706
CT,2020-04-27 20:00:00-04:00,25997,2012
DC,2020-04-27 00:00:00-04:00,3994,190
DE,2020-04-26 18:00:00-04:00,4162,125
FL,2020-04-27 09:24:00-04:00,32138,1101
GA,2020-04-28 10:25:00-04:00,24498,1015
HI,2020-04-27 18:00:00-04:00,626,16
IA,2020-04-25 12:00:00-04:00,5868,127
ID,2020-04-27 19:00:00-04:00,1917,58
IL,2020-04-27 00:00:00-04:00,45883,1983
IN,2020-04-26 23:59:00-04:00,15961,844
KS,2020-04-26 11:00:00-04:00,3328,120
KY,2020-04-27 17:00:00-04:00,4146,213
LA,2020-04-27 13:00:00-04:00,27068,1670
MA,2020-04-27 16:00:00-04:00,56462,3003
MD,2020-04-28 10:00:00-04:00,20113,1016
ME,2020-04-27 11:15:00-04:00,1023,51
MI,2020-04-27 11:00:00-04:00,38210,3407
MN,2020-04-26 17:00:00-04:00,3816,286
MO,2020-04-27 15:00:00-04:00,7171,288
MS,2020-04-26 19:00:00-04:00,6094,229
MT,2020-04-27 00:00:00-04:00,449,14
NC,2020-04-27 10:20:00-04:00,9142,306
ND,2020-04-27 13:00:00-04:00,942,19
NE,2020-04-27 19:45:00-04:00,3358,55
NH,2020-04-27 09:00:00-04:00,1938,60
NJ,2020-04-26 11:00:00-04:00,111188,6044
NM,2020-04-27 18:04:00-04:00,2823,104
NV,2020-04-28 10:00:00-04:00,4805,219
NY,2020-04-27 00:00:00-04:00,291996,17303
OH,2020-04-27 14:00:00-04:00,15699,753
OK,2020-04-27 00:00:00-04:00,3280,197
OR,2020-04-27 11:00:00-04:00,2354,92
PA,2020-04-27 12:00:00-04:00,42050,1597
RI,2020-04-27 12:00:00-04:00,7708,233
SC,2020-04-27 16:30:00-04:00,5613,177
SD,2020-04-27 12:28:00-04:00,2245,11
TN,2020-04-27 15:00:00-04:00,9918,184
TX,2020-04-27 13:10:00-04:00,25297,663
UT,2020-04-27 15:00:00-04:00,4233,41
VA,2020-04-28 00:00:00-04:00,13794,492
VT,2020-04-28 00:00:00-04:00,862,47
WA,2020-04-28 02:59:00-04:00,13686,765
WI,2020-04-27 16:00:00-04:00,6081,281
WV,2020-04-27 17:00:00-04:00,1079,37
WY,2020-04-27 17:05:00-04:00,389,7
PR,2020-04-27 06:00:00-04:00,1389,84
AS,2020-04-19 00:00:00-04:00,0,0
GU,2020-04-28 09:15:00-04:00,145,5
MP,2020-04-28 00:00:00-04:00,14,2
VI,2020-04-27 00:00:00-04:00,59,4
