Area,Date,Confirmed,Deaths
AK,2020-11-11 03:59:00-05:00,21331,96
AL,2020-11-11 11:00:00-05:00,208637,3201
AR,2020-11-11 00:00:00-05:00,126197,2126
AS,2020-11-01 00:00:00-04:00,0,0
AZ,2020-11-11 00:00:00-05:00,265163,6228
CA,2020-11-11 02:59:00-05:00,984682,18070
CO,2020-11-11 01:59:00-05:00,138427,2201
CT,2020-11-10 20:30:00-05:00,84741,4716
DC,2020-11-10 00:00:00-05:00,18379,657
DE,2020-11-10 18:00:00-05:00,27342,724
FL,2020-11-10 23:59:00-05:00,846321,17512
GA,2020-11-11 14:50:00-05:00,377694,8806
GU,2020-11-11 03:40:00-05:00,5755,91
HI,2020-11-10 21:00:00-05:00,16320,222
IA,2020-11-11 00:00:00-05:00,151953,1899
ID,2020-11-10 19:00:00-05:00,75428,714
IL,2020-11-11 00:00:00-05:00,523840,10798
IN,2020-11-10 23:59:00-05:00,224374,4762
KS,2020-11-11 10:00:00-05:00,109225,1215
KY,2020-11-11 00:00:00-05:00,127344,1604
LA,2020-11-11 13:00:00-05:00,194702,6058
MA,2020-11-11 08:00:00-05:00,177541,10222
MD,2020-11-11 10:00:00-05:00,158423,4249
ME,2020-11-10 23:59:00-05:00,8202,158
MI,2020-11-11 00:00:00-05:00,251872,8136
MN,2020-11-10 17:00:00-05:00,194570,2754
MO,2020-11-11 00:59:00-05:00,220768,3323
MP,2020-11-10 00:00:00-05:00,100,2
MS,2020-11-10 00:00:00-05:00,129394,3497
MT,2020-11-11 01:59:00-05:00,42070,472
NC,2020-11-11 11:45:00-05:00,300561,4698
ND,2020-11-11 01:59:00-05:00,57373,519
NE,2020-11-10 22:00:00-05:00,87733,730
NH,2020-11-10 09:00:00-05:00,12919,489
NJ,2020-11-11 00:00:00-05:00,263495,16476
NM,2020-11-10 17:51:00-05:00,57547,1144
NV,2020-11-11 00:00:00-05:00,113411,1877
NY,2020-11-10 23:59:00-05:00,540965,26026
OH,2020-11-11 14:00:00-05:00,267356,5623
OK,2020-11-11 00:00:00-05:00,142334,1470
OR,2020-11-11 03:01:00-05:00,52770,742
PA,2020-11-11 14:00:00-05:00,243368,9145
PR,2020-11-11 00:00:00-05:00,39120,901
RI,2020-11-11 12:00:00-05:00,39776,1243
SC,2020-11-10 23:59:00-05:00,188995,4076
SD,2020-11-10 14:00:00-05:00,58696,567
TN,2020-11-11 15:00:00-05:00,293381,3761
TX,2020-11-11 17:45:00-05:00,985380,18863
UT,2020-11-11 10:24:00-05:00,139720,678
VA,2020-11-10 17:00:00-05:00,196506,3741
VI,2020-11-10 09:23:00-05:00,1410,23
VT,2020-11-10 23:59:00-05:00,2535,59
WA,2020-11-10 02:59:00-05:00,120011,2482
WI,2020-11-11 00:00:00-05:00,301349,2554
WV,2020-11-10 23:59:00-05:00,30201,553
WY,2020-11-11 11:36:00-05:00,19374,127
