Area,Date,Confirmed,Deaths
AK,2021-03-02 03:59:00-05:00,56428,302
AL,2021-03-02 11:00:00-05:00,494421,9991
AR,2021-03-02 00:00:00-05:00,322949,5254
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-03-02 00:00:00-05:00,818670,16060
CA,2021-03-02 02:59:00-05:00,3481611,52497
CO,2021-03-02 01:59:00-05:00,430615,5959
CT,2021-03-01 23:59:00-05:00,283128,7658
DC,2021-03-01 00:00:00-05:00,40767,1019
DE,2021-03-01 18:00:00-05:00,87193,1426
FL,2021-03-01 23:59:00-05:00,1882865,31696
GA,2021-03-02 14:50:00-05:00,1011807,17480
GU,2021-03-02 06:00:00-05:00,7742,131
HI,2021-02-28 14:30:00-05:00,28390,439
IA,2021-03-02 00:00:00-05:00,280509,5498
ID,2021-03-01 19:04:00-05:00,171462,1867
IL,2021-03-02 00:00:00-05:00,1189416,22803
IN,2021-03-01 23:59:00-05:00,662750,12623
KS,2021-03-01 10:00:00-05:00,294302,4743
KY,2021-03-02 00:00:00-05:00,406201,4671
LA,2021-03-02 13:00:00-05:00,431271,9647
MA,2021-03-01 23:59:00-05:00,582844,16182
MD,2021-03-02 10:00:00-05:00,383170,7905
ME,2021-03-01 23:59:00-05:00,44944,703
MI,2021-03-02 00:00:00-05:00,649057,16544
MN,2021-03-01 17:00:00-05:00,485655,6490
MO,2021-03-02 00:59:00-05:00,478682,7932
MP,2021-02-20 00:00:00-05:00,143,2
MS,2021-03-01 00:00:00-05:00,295295,6724
MT,2021-03-02 01:59:00-05:00,100158,1372
NC,2021-03-02 13:00:00-05:00,863409,11288
ND,2021-03-02 01:59:00-05:00,99957,1477
NE,2021-03-02 10:30:00-05:00,201346,2084
NH,2021-03-02 09:00:00-05:00,75803,1170
NJ,2021-03-02 00:00:00-05:00,795785,23321
NM,2021-03-02 17:51:00-05:00,185542,3740
NV,2021-03-01 00:00:00-05:00,294289,4967
NY,2021-03-01 14:00:00-05:00,1642480,38660
OH,2021-03-02 14:00:00-05:00,970583,17346
OR,2021-03-01 03:01:00-05:00,155787,2212
PA,2021-03-02 12:00:00-05:00,935834,24100
PR,2021-03-02 00:00:00-05:00,100735,2040
RI,2021-03-02 13:00:00-05:00,126849,2525
SC,2021-02-28 23:59:00-05:00,518823,8576
SD,2021-03-01 14:00:00-05:00,112652,1888
TN,2021-03-02 15:00:00-05:00,776337,11436
TX,2021-03-02 18:05:00-05:00,2655592,43266
UT,2021-03-02 09:39:00-05:00,371979,1949
VA,2021-03-01 17:00:00-05:00,578559,8943
VI,2021-02-27 12:37:00-05:00,2646,25
VT,2021-03-01 23:59:00-05:00,15372,206
WA,2021-03-01 02:59:00-05:00,340708,4969
WI,2021-03-02 00:00:00-05:00,618307,7050
WV,2021-03-01 23:59:00-05:00,132184,2301
WY,2021-03-02 00:00:00-05:00,54527,682
