Area,Date,Confirmed,Deaths
AK,2020-08-02 00:00:00-04:00,3984,24
AL,2020-08-02 11:00:00-04:00,91444,1627
AR,2020-08-01 17:30:00-04:00,43173,458
AS,2020-07-23 00:00:00-04:00,0,0
AZ,2020-08-02 00:00:00-04:00,178467,3765
CA,2020-08-02 00:00:00-04:00,509162,9356
CO,2020-08-02 01:59:00-04:00,47267,1691
CT,2020-07-30 20:30:00-04:00,49810,4432
DC,2020-08-01 00:00:00-04:00,12274,586
DE,2020-08-01 18:00:00-04:00,14949,585
FL,2020-08-02 10:45:00-04:00,487132,7206
GA,2020-08-02 14:50:00-04:00,193177,3840
GU,2020-07-31 21:30:00-04:00,367,5
HI,2020-08-01 21:25:00-04:00,2197,26
IA,2020-08-02 00:00:00-04:00,45492,876
ID,2020-08-01 18:52:00-04:00,21114,197
IL,2020-08-02 00:00:00-04:00,183224,7714
IN,2020-08-01 23:59:00-04:00,67857,2975
KS,2020-07-31 10:00:00-04:00,27812,358
KY,2020-08-02 00:00:00-04:00,31185,742
LA,2020-08-02 13:00:00-04:00,119747,4007
MA,2020-08-02 10:00:00-04:00,118458,8638
MD,2020-08-02 10:00:00-04:00,90274,3515
ME,2020-08-01 23:59:00-04:00,3958,123
MI,2020-08-02 00:00:00-04:00,91761,6457
MN,2020-08-01 17:00:00-04:00,55947,1654
MO,2020-08-02 15:00:00-04:00,51840,1253
MP,2020-08-01 11:33:00-04:00,45,2
MS,2020-07-31 19:00:00-04:00,60553,1703
MT,2020-08-02 00:00:00-04:00,4193,61
NC,2020-08-02 13:30:00-04:00,125219,1969
ND,2020-08-01 00:00:00-04:00,6602,95
NE,2020-08-01 20:10:00-04:00,26391,332
NH,2020-08-01 09:00:00-04:00,6613,416
NJ,2020-08-02 00:00:00-04:00,182350,15836
NM,2020-08-01 17:50:00-04:00,20796,651
NV,2020-08-02 02:59:00-04:00,50205,832
NY,2020-08-01 23:59:00-04:00,416298,25170
OH,2020-08-02 14:00:00-04:00,93031,3529
OK,2020-08-02 00:00:00-04:00,38225,550
OR,2020-08-02 03:01:00-04:00,19097,326
PA,2020-08-02 00:00:00-04:00,113590,7209
PR,2020-08-02 06:30:00-04:00,18411,230
RI,2020-07-31 12:00:00-04:00,19022,1007
SC,2020-08-01 23:59:00-04:00,91788,1777
SD,2020-08-01 14:00:00-04:00,8955,135
TN,2020-08-02 15:00:00-04:00,109627,1073
TX,2020-08-01 16:20:00-04:00,430485,6837
UT,2020-08-02 10:32:00-04:00,41175,311
VA,2020-08-01 17:00:00-04:00,91782,2218
VI,2020-08-01 06:53:00-04:00,421,8
VT,2020-08-02 00:00:00-04:00,1426,57
WA,2020-08-01 02:59:00-04:00,57541,1592
WI,2020-08-02 00:00:00-04:00,58990,955
WV,2020-08-02 10:00:00-04:00,6854,117
WY,2020-08-02 12:28:00-04:00,2808,26
