Area,Date,Confirmed,Deaths
AK,2020-12-01 03:59:00-05:00,31834,122
AL,2020-12-01 11:00:00-05:00,252900,3638
AR,2020-12-01 00:00:00-05:00,159309,2512
AS,2020-11-17 00:00:00-05:00,0,0
AZ,2020-12-01 00:00:00-05:00,337139,6687
CA,2020-12-01 02:59:00-05:00,1225189,19211
CO,2020-12-01 01:59:00-05:00,237310,2695
CT,2020-11-30 20:30:00-05:00,118754,5040
DC,2020-11-30 00:00:00-05:00,21685,685
DE,2020-11-30 18:00:00-05:00,36343,777
FL,2020-11-30 23:59:00-05:00,991910,18916
GA,2020-12-01 14:50:00-05:00,424929,9515
GU,2020-12-01 06:30:00-05:00,6889,112
HI,2020-11-30 05:59:00-05:00,18266,244
IA,2020-12-01 00:00:00-05:00,203398,2431
ID,2020-11-30 19:00:00-05:00,101698,929
IL,2020-12-01 00:00:00-05:00,738846,13131
IN,2020-11-30 23:59:00-05:00,344373,5864
KS,2020-11-30 10:00:00-05:00,157446,1560
KY,2020-12-01 00:00:00-05:00,183168,1943
LA,2020-12-01 13:00:00-05:00,237740,6455
MA,2020-11-30 23:59:00-05:00,229205,10778
MD,2020-12-01 10:00:00-05:00,201135,4673
ME,2020-11-30 23:59:00-05:00,11976,214
MI,2020-12-01 00:00:00-05:00,395453,9759
MN,2020-11-30 17:00:00-05:00,322312,3615
MO,2020-12-01 00:59:00-05:00,302691,4006
MP,2020-12-01 00:00:00-05:00,106,2
MS,2020-11-30 00:00:00-05:00,154411,3836
MT,2020-12-01 01:59:00-05:00,63205,698
NC,2020-12-01 12:05:00-05:00,367395,5284
ND,2020-12-01 01:59:00-05:00,79655,960
NE,2020-12-01 00:00:00-05:00,128407,1018
NH,2020-12-01 09:00:00-05:00,21766,528
NJ,2020-12-01 00:00:00-05:00,341910,17083
NM,2020-12-01 17:53:00-05:00,99419,1589
NV,2020-12-01 00:00:00-05:00,154867,2166
NY,2020-11-30 14:00:00-05:00,655265,26816
OH,2020-12-01 14:00:00-05:00,430093,6548
OK,2020-12-01 00:00:00-05:00,199482,1758
OR,2020-12-01 03:01:00-05:00,76654,936
PA,2020-12-01 12:00:00-05:00,367140,10563
PR,2020-12-01 00:00:00-05:00,53320,1122
RI,2020-12-01 13:00:00-05:00,57906,1380
SC,2020-11-29 23:59:00-05:00,218912,4404
SD,2020-11-30 14:00:00-05:00,80912,948
TN,2020-12-01 15:00:00-05:00,380186,4638
TX,2020-12-01 17:40:00-05:00,1184250,21549
UT,2020-12-01 12:13:00-05:00,198216,890
VA,2020-11-30 17:00:00-05:00,240063,4093
VI,2020-12-01 07:50:00-05:00,1550,23
VT,2020-11-30 23:59:00-05:00,4239,72
WA,2020-11-30 02:59:00-05:00,165019,2774
WI,2020-12-01 00:00:00-05:00,416365,3611
WV,2020-11-30 23:59:00-05:00,48818,758
WY,2020-12-01 00:00:00-05:00,33805,230
