Area,Date,Confirmed,Deaths
AK,2020-03-27 19:00:00-04:00,85,2
AL,2020-03-28 00:00:00-04:00,696,3
AR,2020-03-28 00:00:00-04:00,404,5
AZ,2020-03-28 00:00:00-04:00,873,15
CA,2020-03-27 17:00:00-04:00,4643,101
CO,2020-03-27 18:00:00-04:00,1734,31
CT,2020-03-27 13:30:00-04:00,1291,27
DC,2020-03-27 20:30:00-04:00,304,4
DE,2020-03-28 00:00:00-04:00,214,3
FL,2020-03-28 12:00:00-04:00,3763,54
GA,2020-03-28 11:27:00-04:00,2366,69
HI,2020-03-27 18:00:00-04:00,120,0
IA,2020-03-28 00:00:00-04:00,298,3
ID,2020-03-27 19:00:00-04:00,230,4
IL,2020-03-28 00:00:00-04:00,3491,47
IN,2020-03-28 11:00:00-04:00,1232,31
KS,2020-03-27 09:00:00-04:00,261,5
KY,2020-03-27 17:00:00-04:00,302,8
LA,2020-03-28 13:00:00-04:00,3315,137
MA,2020-03-27 12:30:00-04:00,4257,44
MD,2020-03-28 10:00:00-04:00,992,5
ME,2020-03-28 10:30:00-04:00,211,1
MI,2020-03-27 16:00:00-04:00,3657,92
MN,2020-03-28 00:00:00-04:00,441,5
MO,2020-03-28 15:00:00-04:00,838,10
MS,2020-03-28 00:00:00-04:00,663,13
MT,2020-03-28 12:30:00-04:00,129,1
NC,2020-03-28 10:55:00-04:00,935,4
ND,2020-03-28 12:00:00-04:00,83,1
NE,2020-03-28 14:40:00-04:00,96,2
NH,2020-03-27 09:00:00-04:00,187,2
NJ,2020-03-28 13:30:00-04:00,11124,140
NM,2020-03-27 00:00:00-04:00,191,1
NV,2020-03-27 22:00:00-04:00,621,10
NY,2020-03-26 16:59:00-04:00,52318,728
OH,2020-03-28 14:00:00-04:00,1406,25
OK,2020-03-27 08:00:00-04:00,377,15
OR,2020-03-27 12:30:00-04:00,479,13
PA,2020-03-28 12:00:00-04:00,2751,34
RI,2020-03-27 00:00:00-04:00,203,0
SC,2020-03-27 16:32:00-04:00,539,13
SD,2020-03-28 12:30:00-04:00,68,1
TN,2020-03-27 15:00:00-04:00,1373,6
TX,2020-03-28 12:45:00-04:00,2052,27
UT,2020-03-28 15:00:00-04:00,602,2
VA,2020-03-28 00:00:00-04:00,739,17
VT,2020-03-28 13:00:00-04:00,211,12
WA,2020-03-27 18:30:00-04:00,3723,175
WI,2020-03-28 16:00:00-04:00,989,13
WV,2020-03-27 00:00:00-04:00,96,0
WY,2020-03-28 00:00:00-04:00,82,0
PR,2020-03-28 07:00:00-04:00,100,3
AS,2020-03-27 00:00:00-04:00,0,0
GU,2020-03-28 03:00:00-04:00,55,1
MP,2020-03-28 04:30:00-04:00,2,0
VI,2020-03-28 12:00:00-04:00,22,0
