Area,Date,Confirmed,Deaths
AK,2020-09-19 03:59:00-04:00,7674,45
AL,2020-09-19 11:00:00-04:00,144164,2437
AR,2020-09-19 00:00:00-04:00,74082,1173
AS,2020-09-01 00:00:00-04:00,0,0
AZ,2020-09-19 00:00:00-04:00,213551,5467
CA,2020-09-19 02:59:00-04:00,774135,14912
CO,2020-09-19 01:59:00-04:00,63750,1913
CT,2020-09-17 20:30:00-04:00,55527,4492
DC,2020-09-18 00:00:00-04:00,14902,619
DE,2020-09-18 18:00:00-04:00,19449,621
FL,2020-09-18 23:59:00-04:00,681233,13450
GA,2020-09-19 14:50:00-04:00,305021,6599
GU,2020-09-19 04:15:00-04:00,2117,34
HI,2020-09-18 18:00:00-04:00,11217,120
IA,2020-09-19 00:00:00-04:00,79384,1264
ID,2020-09-18 19:00:00-04:00,36959,438
IL,2020-09-19 00:00:00-04:00,275054,8672
IN,2020-09-18 23:59:00-04:00,110759,3503
KS,2020-09-18 10:00:00-04:00,52285,596
KY,2020-09-19 00:00:00-04:00,61106,1108
LA,2020-09-18 13:00:00-04:00,161322,5340
MA,2020-09-19 08:00:00-04:00,127181,9295
MD,2020-09-19 10:00:00-04:00,119744,3876
ME,2020-09-18 23:59:00-04:00,5035,139
MI,2020-09-19 00:00:00-04:00,128087,6969
MN,2020-09-18 17:00:00-04:00,88721,2015
MO,2020-09-19 00:00:00-04:00,111516,1793
MP,2020-09-17 00:00:00-04:00,62,2
MS,2020-09-18 00:00:00-04:00,93087,2809
MT,2020-09-19 01:59:00-04:00,10163,156
NC,2020-09-19 11:45:00-04:00,192248,3235
ND,2020-09-19 01:59:00-04:00,17607,142
NE,2020-09-18 20:15:00-04:00,40387,442
NH,2020-09-19 09:00:00-04:00,7920,438
NJ,2020-09-19 00:00:00-04:00,199309,16064
NM,2020-09-18 17:50:00-04:00,27350,841
NV,2020-09-19 02:59:00-04:00,75419,1528
NY,2020-09-18 23:59:00-04:00,449038,25425
OH,2020-09-19 14:00:00-04:00,143547,4612
OK,2020-09-19 00:00:00-04:00,75804,943
OR,2020-09-19 03:01:00-04:00,30599,525
PA,2020-09-19 12:30:00-04:00,149845,7956
PR,2020-09-19 00:00:00-04:00,40993,605
RI,2020-09-18 12:00:00-04:00,23620,1088
SC,2020-09-18 23:59:00-04:00,137240,3188
SD,2020-09-18 14:00:00-04:00,18444,200
TN,2020-09-19 15:00:00-04:00,181439,2216
TX,2020-09-19 17:05:00-04:00,686068,14848
UT,2020-09-19 10:29:00-04:00,62852,440
VA,2020-09-18 17:00:00-04:00,139655,2990
VI,2020-09-18 09:31:00-04:00,1242,19
VT,2020-09-18 23:59:00-04:00,1710,58
WA,2020-09-18 02:59:00-04:00,81602,2037
WI,2020-09-19 00:00:00-04:00,105557,1249
WV,2020-09-18 23:59:00-04:00,13874,308
WY,2020-09-19 12:08:00-04:00,4780,49
