Area,Date,Confirmed,Deaths
AK,2020-04-11 14:45:00-04:00,257,8
AL,2020-04-11 00:00:00-04:00,3262,93
AR,2020-04-11 13:20:00-04:00,1226,24
AZ,2020-04-11 00:00:00-04:00,3393,108
CA,2020-04-10 00:00:00-04:00,20615,609
CO,2020-04-11 00:00:00-04:00,6893,274
CT,2020-04-11 15:30:00-04:00,11510,494
DC,2020-04-10 10:00:00-04:00,1778,47
DE,2020-04-11 13:30:00-04:00,1479,33
FL,2020-04-11 18:30:00-04:00,18986,458
GA,2020-04-11 18:27:00-04:00,12261,432
HI,2020-04-11 18:00:00-04:00,486,8
IA,2020-04-11 00:00:00-04:00,1510,34
ID,2020-04-11 19:00:00-04:00,1407,27
IL,2020-04-11 00:00:00-04:00,19180,677
IN,2020-04-10 23:59:00-04:00,7435,330
KS,2020-04-11 11:00:00-04:00,1268,55
KY,2020-04-11 17:00:00-04:00,1840,94
LA,2020-04-11 13:00:00-04:00,20014,806
MA,2020-04-11 12:30:00-04:00,22860,686
MD,2020-04-11 10:00:00-04:00,7694,206
ME,2020-04-11 11:00:00-04:00,616,19
MI,2020-04-11 11:00:00-04:00,23993,1392
MN,2020-04-10 17:00:00-04:00,1427,64
MO,2020-04-11 15:00:00-04:00,4024,109
MS,2020-04-10 19:00:00-04:00,2642,93
MT,2020-04-11 00:00:00-04:00,377,6
NC,2020-04-11 11:00:00-04:00,4312,80
ND,2020-04-11 13:00:00-04:00,293,7
NE,2020-04-11 19:50:00-04:00,704,17
NH,2020-04-11 09:00:00-04:00,929,23
NJ,2020-04-11 13:00:00-04:00,58151,2183
NM,2020-04-11 00:00:00-04:00,1174,20
NV,2020-04-11 19:00:00-04:00,2700,111
NY,2020-04-11 00:00:00-04:00,180458,8627
OH,2020-04-11 14:00:00-04:00,6250,247
OK,2020-04-11 08:00:00-04:00,1868,94
OR,2020-04-11 11:00:00-04:00,1447,51
PA,2020-04-11 12:00:00-04:00,21655,494
RI,2020-04-11 00:00:00-04:00,2349,56
SC,2020-04-11 15:31:00-04:00,3207,80
SD,2020-04-10 18:00:00-04:00,626,6
TN,2020-04-11 15:00:00-04:00,5114,101
TX,2020-04-11 12:40:00-04:00,12561,254
UT,2020-04-11 15:00:00-04:00,2206,18
VA,2020-04-10 17:00:00-04:00,5077,130
VT,2020-04-11 00:00:00-04:00,711,25
WA,2020-04-11 02:59:00-04:00,10224,491
WI,2020-04-11 01:00:00-04:00,3213,137
WV,2020-04-11 17:00:00-04:00,591,6
WY,2020-04-11 18:00:00-04:00,261,0
PR,2020-04-11 07:00:00-04:00,788,42
AS,2020-03-31 19:16:00-04:00,0,0
GU,2020-04-11 07:40:00-04:00,133,5
MP,2020-04-11 00:00:00-04:00,11,2
VI,2020-04-11 09:30:00-04:00,51,1
