Area,Date,Confirmed,Deaths
AK,2020-09-07 03:59:00-04:00,6690,42
AL,2020-09-07 11:00:00-04:00,132973,2276
AR,2020-09-07 17:20:00-04:00,66280,908
AS,2020-08-15 00:00:00-04:00,0,0
AZ,2020-09-07 00:00:00-04:00,205964,5219
CA,2020-09-06 02:59:00-04:00,735235,13726
CO,2020-09-06 01:59:00-04:00,59274,1866
CT,2020-09-04 20:30:00-04:00,53365,4468
DC,2020-09-06 00:00:00-04:00,14315,611
DE,2020-09-06 18:00:00-04:00,18249,609
FL,2020-09-06 23:59:00-04:00,648269,12023
GA,2020-09-07 14:50:00-04:00,283807,6044
GU,2020-09-06 22:45:00-04:00,1671,18
HI,2020-09-06 18:00:00-04:00,9855,85
IA,2020-09-07 00:00:00-04:00,68684,1168
ID,2020-09-06 19:00:00-04:00,33667,385
IL,2020-09-07 00:00:00-04:00,252889,8398
IN,2020-09-06 23:59:00-04:00,100394,3368
KS,2020-09-07 10:00:00-04:00,46914,485
KY,2020-09-07 00:00:00-04:00,53064,996
LA,2020-09-07 13:00:00-04:00,154073,5105
MA,2020-09-07 08:00:00-04:00,122791,9133
MD,2020-09-07 10:00:00-04:00,112883,3804
ME,2020-09-06 23:59:00-04:00,4701,134
MI,2020-09-07 00:00:00-04:00,118403,6810
MN,2020-09-06 17:00:00-04:00,81225,1912
MO,2020-09-07 00:00:00-04:00,94340,1659
MP,2020-08-27 01:49:00-04:00,58,2
MS,2020-09-06 00:00:00-04:00,87130,2585
MT,2020-09-07 01:59:00-04:00,8316,118
NC,2020-09-06 11:25:00-04:00,177919,2897
ND,2020-09-07 01:59:00-04:00,13801,125
NE,2020-09-06 20:10:00-04:00,35886,404
NH,2020-09-07 09:00:00-04:00,7476,433
NJ,2020-09-07 00:00:00-04:00,194390,15991
NM,2020-09-06 17:30:00-04:00,26107,803
NV,2020-09-07 02:59:00-04:00,71967,1393
NY,2020-09-06 23:59:00-04:00,440021,25361
OH,2020-09-07 14:00:00-04:00,131336,4276
OK,2020-09-07 00:00:00-04:00,64220,853
OR,2020-09-07 03:01:00-04:00,28190,482
PA,2020-09-07 12:00:00-04:00,139863,7780
PR,2020-09-07 00:00:00-04:00,35375,477
RI,2020-09-07 12:00:00-04:00,22572,1059
SC,2020-09-06 23:59:00-04:00,125607,2907
SD,2020-09-06 14:00:00-04:00,15300,173
TN,2020-09-07 15:00:00-04:00,165109,1869
TX,2020-09-07 16:30:00-04:00,640370,13492
UT,2020-09-06 10:51:00-04:00,55033,423
VA,2020-09-06 17:00:00-04:00,127571,2684
VI,2020-09-07 11:49:00-04:00,1190,17
VT,2020-09-06 23:39:00-04:00,1651,58
WA,2020-09-06 02:59:00-04:00,77235,1953
WI,2020-09-07 00:00:00-04:00,86928,1176
WV,2020-09-06 23:59:00-04:00,11575,247
WY,2020-09-06 11:25:00-04:00,4032,42
