Area,Date,Confirmed,Deaths
AK,2020-05-24 00:00:00-04:00,408,10
AL,2020-05-24 00:00:00-04:00,14327,551
AR,2020-05-24 00:00:00-04:00,5922,116
AZ,2020-05-24 00:00:00-04:00,16339,800
CA,2020-05-24 00:00:00-04:00,92710,3774
CO,2020-05-23 00:00:00-04:00,23964,1327
CT,2020-05-23 20:30:00-04:00,40468,3693
DC,2020-05-22 00:00:00-04:00,7966,427
DE,2020-05-23 18:00:00-04:00,8809,326
FL,2020-05-24 10:04:00-04:00,50867,2316
GA,2020-05-24 13:00:00-04:00,42838,1824
HI,2020-05-23 18:00:00-04:00,643,17
IA,2020-05-24 00:00:00-04:00,17252,454
ID,2020-05-23 19:00:00-04:00,2626,79
IL,2020-05-24 00:00:00-04:00,110304,4856
IN,2020-05-23 23:59:00-04:00,31376,1976
KS,2020-05-22 10:00:00-04:00,8958,185
KY,2020-05-23 00:00:00-04:00,8571,391
LA,2020-05-24 13:00:00-04:00,37169,2690
MA,2020-05-24 10:00:00-04:00,92675,6372
MD,2020-05-24 10:00:00-04:00,46313,2277
ME,2020-05-24 13:00:00-04:00,2055,78
MI,2020-05-24 11:00:00-04:00,54679,5228
MN,2020-05-23 17:00:00-04:00,20573,878
MO,2020-05-24 15:00:00-04:00,11988,681
MS,2020-05-23 19:00:00-04:00,13252,625
MT,2020-05-24 11:58:00-04:00,479,16
NC,2020-05-24 11:15:00-04:00,23222,744
ND,2020-05-24 13:00:00-04:00,2418,53
NE,2020-05-23 16:15:00-04:00,11989,147
NH,2020-05-23 09:00:00-04:00,4089,208
NJ,2020-05-24 13:00:00-04:00,154154,11133
NM,2020-05-23 20:01:00-04:00,6795,308
NV,2020-05-24 10:00:00-04:00,7770,392
NY,2020-05-24 00:00:00-04:00,361515,23391
OH,2020-05-23 14:00:00-04:00,31911,1969
OK,2020-05-23 00:00:00-04:00,6037,311
OR,2020-05-24 03:01:00-04:00,3927,148
PA,2020-05-24 12:00:00-04:00,67713,5124
RI,2020-05-24 12:00:00-04:00,14065,608
SC,2020-05-24 15:33:00-04:00,10096,435
SD,2020-05-23 18:00:00-04:00,4563,50
TN,2020-05-24 15:00:00-04:00,20145,336
TX,2020-05-23 04:45:00-04:00,54509,1506
UT,2020-05-24 10:39:00-04:00,8392,97
VA,2020-05-23 17:00:00-04:00,36244,1171
VT,2020-05-24 00:00:00-04:00,956,54
WA,2020-05-23 02:59:00-04:00,19585,1055
WI,2020-05-24 00:00:00-04:00,15277,510
WV,2020-05-24 10:00:00-04:00,1759,72
WY,2020-05-23 00:00:00-04:00,813,12
PR,2020-05-24 06:30:00-04:00,3189,127
AS,2020-05-19 00:00:00-04:00,0,0
GU,2020-05-23 18:00:00-04:00,166,5
MP,2020-05-24 00:00:00-04:00,22,2
VI,2020-05-22 07:29:00-04:00,69,6
