Area,Date,Confirmed,Deaths
AK,2020-09-26 03:59:00-04:00,8315,52
AL,2020-09-26 11:00:00-04:00,151591,2501
AR,2020-09-26 00:00:00-04:00,80755,1285
AS,2020-09-01 00:00:00-04:00,0,0
AZ,2020-09-26 00:00:00-04:00,216826,5622
CA,2020-09-26 02:59:00-04:00,798237,15532
CO,2020-09-25 01:59:00-04:00,67926,1940
CT,2020-09-24 20:30:00-04:00,56587,4501
DC,2020-09-25 00:00:00-04:00,15215,624
DE,2020-09-25 18:00:00-04:00,20156,633
FL,2020-09-25 23:59:00-04:00,698682,14190
GA,2020-09-26 14:50:00-04:00,313873,6914
GU,2020-09-26 09:45:00-04:00,2354,43
HI,2020-09-25 18:00:00-04:00,11891,127
IA,2020-09-26 00:00:00-04:00,82944,1311
ID,2020-09-25 18:55:00-04:00,39757,458
IL,2020-09-26 00:00:00-04:00,288815,8832
IN,2020-09-25 23:59:00-04:00,116549,3577
KS,2020-09-25 10:00:00-04:00,56592,632
KY,2020-09-26 00:00:00-04:00,66036,1154
LA,2020-09-25 13:00:00-04:00,165152,5444
MA,2020-09-26 08:00:00-04:00,130050,9391
MD,2020-09-26 10:00:00-04:00,122972,3925
ME,2020-09-25 23:59:00-04:00,5260,140
MI,2020-09-26 00:00:00-04:00,134373,7044
MN,2020-09-25 17:00:00-04:00,95659,2056
MO,2020-09-26 00:00:00-04:00,122014,2063
MP,2020-09-25 00:00:00-04:00,69,2
MS,2020-09-25 00:00:00-04:00,96677,2911
MT,2020-09-26 01:59:00-04:00,11907,171
NC,2020-09-26 12:00:00-04:00,206090,3440
ND,2020-09-26 01:59:00-04:00,20380,156
NE,2020-09-25 20:30:00-04:00,43162,468
NH,2020-09-26 09:00:00-04:00,8121,439
NJ,2020-09-26 00:00:00-04:00,202850,16103
NM,2020-09-25 17:50:00-04:00,28487,865
NV,2020-09-26 02:59:00-04:00,78355,1582
NY,2020-09-25 23:59:00-04:00,454760,25450
OH,2020-09-26 14:00:00-04:00,150009,4740
OK,2020-09-26 00:00:00-04:00,83510,1004
OR,2020-09-26 03:01:00-04:00,32581,546
PA,2020-09-26 12:00:00-04:00,155232,8103
PR,2020-09-26 00:00:00-04:00,45413,642
RI,2020-09-25 12:00:00-04:00,24181,1107
SC,2020-09-25 11:59:00-04:00,145273,3323
SD,2020-09-25 14:00:00-04:00,21133,218
TN,2020-09-26 15:00:00-04:00,190891,2374
TX,2020-09-26 16:20:00-04:00,733438,15485
UT,2020-09-26 11:02:00-04:00,69547,448
VA,2020-09-25 17:00:00-04:00,145408,3144
VI,2020-09-25 09:30:00-04:00,1296,19
VT,2020-09-25 23:59:00-04:00,1739,58
WA,2020-09-25 02:59:00-04:00,85226,2100
WI,2020-09-26 00:00:00-04:00,120231,1291
WV,2020-09-25 23:59:00-04:00,15158,332
WY,2020-09-26 11:55:00-04:00,5465,50
