Area,Date,Confirmed,Deaths
AK,2020-12-24 03:59:00-05:00,43629,199
AL,2020-12-25 11:00:00-05:00,342426,4680
AR,2020-12-24 00:00:00-05:00,213267,3438
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2020-12-25 00:00:00-05:00,486935,8409
CA,2020-12-25 02:59:00-05:00,2042290,23947
CO,2020-12-25 01:59:00-05:00,322189,4586
CT,2020-12-23 20:30:00-05:00,172743,5791
DC,2020-12-23 00:00:00-05:00,27436,756
DE,2020-12-24 18:00:00-05:00,53653,891
FL,2020-12-23 23:59:00-05:00,1226530,21295
GA,2020-12-25 14:50:00-05:00,537079,10631
GU,2020-12-25 04:45:00-05:00,7268,121
HI,2020-12-24 05:59:00-05:00,21204,285
IA,2020-12-25 00:00:00-05:00,234751,3744
ID,2020-12-24 19:00:00-05:00,135233,1349
IL,2020-12-25 00:00:00-05:00,930849,17154
IN,2020-12-24 23:59:00-05:00,488180,7770
KS,2020-12-23 10:00:00-05:00,209689,2507
KY,2020-12-23 00:00:00-05:00,250280,2466
LA,2020-12-24 13:00:00-05:00,296499,7272
MA,2020-12-23 23:59:00-05:00,341925,11963
MD,2020-12-25 10:00:00-05:00,263160,5659
ME,2020-12-24 23:59:00-05:00,21547,319
MI,2020-12-23 00:00:00-05:00,508449,12415
MN,2020-12-23 17:00:00-05:00,404403,5050
MO,2020-12-25 00:59:00-05:00,378887,5308
MP,2020-12-23 00:00:00-05:00,118,2
MS,2020-12-24 00:00:00-05:00,204178,4562
MT,2020-12-24 01:59:00-05:00,78929,916
NC,2020-12-23 12:00:00-05:00,494511,6360
ND,2020-12-24 01:59:00-05:00,90948,1267
NE,2020-12-24 19:30:00-05:00,160357,1568
NH,2020-12-24 09:00:00-05:00,38902,690
NJ,2020-12-25 00:00:00-05:00,454902,18595
NM,2020-12-25 17:30:00-05:00,136622,2307
NV,2020-12-25 00:00:00-05:00,214064,2943
NY,2020-12-24 14:00:00-05:00,903716,29270
OH,2020-12-24 14:00:00-05:00,653650,8456
OR,2020-12-25 03:01:00-05:00,107718,1422
PA,2020-12-25 12:00:00-05:00,597560,14857
PR,2020-12-25 00:00:00-05:00,71424,1432
RI,2020-12-23 13:00:00-05:00,82066,1704
SC,2020-12-22 23:59:00-05:00,285028,5043
SD,2020-12-23 14:00:00-05:00,96546,1430
TN,2020-12-24 18:00:00-05:00,546497,6431
TX,2020-12-25 16:40:00-05:00,1657857,26408
UT,2020-12-24 10:24:00-05:00,260589,1204
VA,2020-12-24 17:00:00-05:00,327993,4820
VI,2020-12-25 13:10:00-05:00,1979,23
VT,2020-12-23 23:59:00-05:00,6781,120
WA,2020-12-24 02:59:00-05:00,233093,3184
WI,2020-12-25 00:00:00-05:00,505345,5025
WV,2020-12-24 23:59:00-05:00,78836,1247
WY,2020-12-23 00:00:00-05:00,42664,373
