Area,Date,Confirmed,Deaths
AK,2020-06-12 00:00:00-04:00,625,12
AL,2020-06-12 11:00:00-04:00,23710,769
AR,2020-06-12 15:10:00-04:00,11547,176
AS,2020-06-01 00:00:00-04:00,0,0
AZ,2020-06-12 00:00:00-04:00,32918,1144
CA,2020-06-12 00:00:00-04:00,141983,4943
CO,2020-06-12 00:00:00-04:00,28647,1583
CT,2020-06-11 20:30:00-04:00,44689,4159
DC,2020-06-11 00:00:00-04:00,9654,506
DE,2020-06-11 18:00:00-04:00,10173,414
FL,2020-06-12 10:00:00-04:00,70971,2967
GA,2020-06-12 14:50:00-04:00,55783,2418
GU,2020-06-12 05:00:00-04:00,184,5
HI,2020-06-11 18:00:00-04:00,692,17
IA,2020-06-12 00:00:00-04:00,23337,643
ID,2020-06-11 19:00:00-04:00,3302,86
IL,2020-06-12 00:00:00-04:00,132059,6441
IN,2020-06-11 23:59:00-04:00,39146,2396
KS,2020-06-12 13:30:00-04:00,11047,243
KY,2020-06-11 00:00:00-04:00,11945,493
LA,2020-06-12 13:00:00-04:00,44995,2996
MA,2020-06-12 10:00:00-04:00,105059,7538
MD,2020-06-12 10:00:00-04:00,60613,2900
ME,2020-06-12 12:15:00-04:00,2721,100
MI,2020-06-12 00:00:00-04:00,65672,5990
MN,2020-06-11 17:00:00-04:00,29795,1305
MO,2020-06-12 15:00:00-04:00,15585,872
MP,2020-06-12 01:20:00-04:00,30,2
MS,2020-06-11 19:00:00-04:00,19091,881
MT,2020-06-12 00:00:00-04:00,573,18
NC,2020-06-12 12:12:00-04:00,41249,1092
ND,2020-06-12 00:00:00-04:00,3016,77
NE,2020-06-12 21:07:00-04:00,16315,212
NH,2020-06-11 09:00:00-04:00,5209,308
NJ,2020-06-12 13:00:00-04:00,166164,12489
NM,2020-06-12 17:30:00-04:00,9526,426
NV,2020-06-12 11:30:00-04:00,10678,462
NY,2020-06-12 00:00:00-04:00,381714,24495
OH,2020-06-12 14:00:00-04:00,40424,2508
OK,2020-06-12 08:00:00-04:00,7848,359
OR,2020-06-11 03:01:00-04:00,5377,173
PA,2020-06-12 00:00:00-04:00,77999,6162
PR,2020-06-12 06:30:00-04:00,5536,146
RI,2020-06-12 12:00:00-04:00,15947,833
SC,2020-06-12 16:00:00-04:00,17170,593
SD,2020-06-11 18:00:00-04:00,5742,74
TN,2020-06-12 15:00:00-04:00,29126,468
TX,2020-06-12 16:40:00-04:00,83680,1939
UT,2020-06-12 10:20:00-04:00,13577,139
VA,2020-06-11 17:00:00-04:00,53211,1534
VI,2020-06-12 15:30:00-04:00,72,6
VT,2020-06-11 00:00:00-04:00,1119,55
WA,2020-06-12 02:59:00-04:00,24779,1194
WI,2020-06-12 16:00:00-04:00,22246,689
WV,2020-06-12 10:00:00-04:00,2233,86
WY,2020-06-12 18:00:00-04:00,1027,18
