Area,Date,Confirmed,Deaths
AK,2021-01-26 03:59:00-05:00,51778,260
AL,2021-01-26 11:00:00-05:00,445909,6896
AR,2021-01-26 00:00:00-05:00,287187,4690
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-01-26 00:00:00-05:00,732643,12448
CA,2021-01-26 02:59:00-05:00,3153186,37527
CO,2021-01-26 01:59:00-05:00,388620,5517
CT,2021-01-25 20:30:00-05:00,244899,6934
DC,2021-01-25 00:00:00-05:00,35700,888
DE,2021-01-25 18:00:00-05:00,75490,1065
FL,2021-01-25 23:59:00-05:00,1637296,26080
GA,2021-01-26 14:52:00-05:00,727752,13482
GU,2021-01-26 07:30:00-05:00,7566,129
HI,2021-01-24 14:30:00-05:00,25967,401
IA,2021-01-26 00:00:00-05:00,263852,4492
ID,2021-01-25 19:00:00-05:00,160033,1681
IL,2021-01-26 00:00:00-05:00,1108430,20853
IN,2021-01-25 23:59:00-05:00,614946,9807
KS,2021-01-25 10:00:00-05:00,269255,3622
KY,2021-01-26 00:00:00-05:00,350528,3495
LA,2021-01-26 13:00:00-05:00,388562,8621
MA,2021-01-25 23:59:00-05:00,506183,14220
MD,2021-01-26 10:00:00-05:00,344620,6963
ME,2021-01-25 23:59:00-05:00,37708,558
MI,2021-01-26 00:00:00-05:00,602168,15305
MN,2021-01-25 17:00:00-05:00,456490,6106
MO,2021-01-26 00:59:00-05:00,451493,6686
MP,2021-01-23 00:00:00-05:00,132,2
MS,2021-01-25 00:00:00-05:00,266598,5852
MT,2021-01-26 01:59:00-05:00,92160,1185
NC,2021-01-26 12:45:00-05:00,727423,8776
ND,2021-01-26 01:59:00-05:00,97006,1440
NE,2021-01-25 22:15:00-05:00,187793,1894
NH,2021-01-26 09:00:00-05:00,63172,994
NJ,2021-01-26 00:00:00-05:00,671727,21105
NM,2021-01-26 17:58:00-05:00,170296,3171
NV,2021-01-25 00:00:00-05:00,272853,4088
NY,2021-01-25 14:00:00-05:00,1350054,34407
OH,2021-01-26 14:00:00-05:00,872918,10856
OR,2021-01-25 03:01:00-05:00,138587,1882
PA,2021-01-26 12:00:00-05:00,812495,20883
PR,2021-01-26 00:00:00-05:00,92069,1783
RI,2021-01-26 13:00:00-05:00,112396,2126
SC,2021-01-24 23:59:00-05:00,423667,6578
SD,2021-01-25 14:00:00-05:00,107380,1705
TN,2021-01-26 15:00:00-05:00,712406,9162
TX,2021-01-26 16:25:00-05:00,2273119,34701
UT,2021-01-26 11:33:00-05:00,338675,1613
VA,2021-01-25 17:00:00-05:00,483326,6174
VI,2021-01-26 09:34:00-05:00,2350,24
VT,2021-01-25 23:59:00-05:00,11285,171
WA,2021-01-25 02:59:00-05:00,302141,4148
WI,2021-01-26 00:00:00-05:00,584041,6264
WV,2021-01-25 23:59:00-05:00,116978,1928
WY,2021-01-26 00:00:00-05:00,51152,596
