Area,Date,Confirmed,Deaths
AK,2020-07-23 00:00:00-04:00,2684,19
AL,2020-07-23 11:00:00-04:00,74212,1397
AR,2020-07-23 14:46:00-04:00,36259,386
AS,2020-07-16 00:00:00-04:00,0,0
AZ,2020-07-23 00:00:00-04:00,152944,3063
CA,2020-07-23 00:00:00-04:00,425616,8027
CO,2020-07-23 01:59:00-04:00,41698,1643
CT,2020-07-22 20:30:00-04:00,48232,4410
DC,2020-07-22 00:00:00-04:00,11571,581
DE,2020-07-22 18:00:00-04:00,13924,529
FL,2020-07-22 23:59:00-04:00,389868,5632
GA,2020-07-23 14:50:00-04:00,156588,3360
GU,2020-07-22 22:50:00-04:00,332,5
HI,2020-07-22 18:00:00-04:00,1435,25
IA,2020-07-23 00:00:00-04:00,40634,818
ID,2020-07-22 19:00:00-04:00,16322,135
IL,2020-07-23 00:00:00-04:00,168100,7560
IN,2020-07-22 23:59:00-04:00,59602,2880
KS,2020-07-22 10:00:00-04:00,24104,308
KY,2020-07-23 00:00:00-04:00,25147,684
LA,2020-07-23 13:00:00-04:00,101650,3686
MA,2020-07-22 10:00:00-04:00,114320,8468
MD,2020-07-23 10:00:00-04:00,80836,3409
ME,2020-07-22 23:59:00-04:00,3737,118
MI,2020-07-23 00:00:00-04:00,84431,6395
MN,2020-07-22 17:00:00-04:00,48721,1601
MO,2020-07-23 15:00:00-04:00,37700,1179
MP,2020-07-22 19:22:00-04:00,38,2
MS,2020-07-22 19:00:00-04:00,48053,1436
MT,2020-07-23 00:00:00-04:00,2910,43
NC,2020-07-23 11:50:00-04:00,106893,1726
ND,2020-07-23 00:00:00-04:00,5493,88
NE,2020-07-22 20:20:00-04:00,23486,311
NH,2020-07-22 09:00:00-04:00,6295,402
NJ,2020-07-23 13:00:00-04:00,177887,15730
NM,2020-07-22 17:32:00-04:00,17828,591
NV,2020-07-23 14:50:00-04:00,39919,709
NY,2020-07-22 23:59:00-04:00,409697,25081
OH,2020-07-23 14:00:00-04:00,80186,3256
OK,2020-07-23 00:00:00-04:00,27969,477
OR,2020-07-23 15:01:00-04:00,15713,273
PA,2020-07-23 00:00:00-04:00,104358,7079
PR,2020-07-23 06:30:00-04:00,13473,188
RI,2020-07-23 12:00:00-04:00,18148,1001
SC,2020-07-22 23:59:00-04:00,76606,1334
SD,2020-07-22 18:00:00-04:00,8143,121
TN,2020-07-23 15:00:00-04:00,86987,925
TX,2020-07-23 16:15:00-04:00,361125,4521
UT,2020-07-23 10:55:00-04:00,36099,267
VA,2020-07-22 17:00:00-04:00,81237,2054
VI,2020-07-22 20:53:00-04:00,336,7
VT,2020-07-23 00:00:00-04:00,1377,56
WA,2020-07-22 02:59:00-04:00,49247,1468
WI,2020-07-23 16:00:00-04:00,49669,885
WV,2020-07-23 17:00:00-04:00,5550,103
WY,2020-07-23 17:37:00-04:00,2346,25
