Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-04-16T00:00:00+02:00,399982,9022
Bayern,09,2021-04-16T00:00:00+02:00,546680,13684
Berlin,11,2021-04-16T00:00:00+02:00,157017,3142
Brandenburg,12,2021-04-16T00:00:00+02:00,95604,3436
Bremen,04,2021-04-16T00:00:00+02:00,23116,433
Hamburg,02,2021-04-16T00:00:00+02:00,67121,1427
Hessen,06,2021-04-16T00:00:00+02:00,240509,6585
Mecklenburg-Vorpommern,13,2021-04-16T00:00:00+02:00,35419,921
Niedersachsen,03,2021-04-16T00:00:00+02:00,217562,5112
Nordrhein-Westfalen,05,2021-04-16T00:00:00+02:00,669472,14813
Rheinland-Pfalz,07,2021-04-16T00:00:00+02:00,127699,3434
Saarland,10,2021-04-16T00:00:00+02:00,34297,942
Sachsen,14,2021-04-16T00:00:00+02:00,242330,8697
Sachsen-Anhalt,15,2021-04-16T00:00:00+02:00,81757,2900
Schleswig-Holstein,01,2021-04-16T00:00:00+02:00,54508,1473
Thüringen,16,2021-04-16T00:00:00+02:00,106200,3607
