Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-03-31T00:00:00+02:00,3030293,15067
Bayern,09,2022-03-31T00:00:00+02:00,4001721,22549
Berlin,11,2022-03-31T00:00:00+02:00,905272,4381
Brandenburg,12,2022-03-31T00:00:00+02:00,685976,5417
Bremen,04,2022-03-31T00:00:00+02:00,153273,715
Hamburg,02,2022-03-31T00:00:00+02:00,442066,2390
Hessen,06,2022-03-31T00:00:00+02:00,1433892,9592
Mecklenburg-Vorpommern,13,2022-03-31T00:00:00+02:00,396440,1998
Niedersachsen,03,2022-03-31T00:00:00+02:00,1691653,8060
Nordrhein-Westfalen,05,2022-03-31T00:00:00+02:00,4222372,23601
Rheinland-Pfalz,07,2022-03-31T00:00:00+02:00,879401,5251
Saarland,10,2022-03-31T00:00:00+02:00,246208,1530
Sachsen,14,2022-03-31T00:00:00+02:00,1310476,14710
Sachsen-Anhalt,15,2022-03-31T00:00:00+02:00,602868,5000
Schleswig-Holstein,01,2022-03-31T00:00:00+02:00,505218,2296
Thüringen,16,2022-03-31T00:00:00+02:00,597380,6834
