Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-08-17T00:00:00+02:00,4342611,16800
Bayern,09,2022-08-17T00:00:00+02:00,5773087,25221
Berlin,11,2022-08-17T00:00:00+02:00,1211311,4731
Brandenburg,12,2022-08-17T00:00:00+02:00,904093,5827
Bremen,04,2022-08-17T00:00:00+02:00,246193,819
Hamburg,02,2022-08-17T00:00:00+02:00,702627,2904
Hessen,06,2022-08-17T00:00:00+02:00,2371963,10792
Mecklenburg-Vorpommern,13,2022-08-17T00:00:00+02:00,571655,2376
Niedersachsen,03,2022-08-17T00:00:00+02:00,3037841,10289
Nordrhein-Westfalen,05,2022-08-17T00:00:00+02:00,6453382,26759
Rheinland-Pfalz,07,2022-08-17T00:00:00+02:00,1423770,6016
Saarland,10,2022-08-17T00:00:00+02:00,391520,1794
Sachsen,14,2022-08-17T00:00:00+02:00,1689440,15806
Sachsen-Anhalt,15,2022-08-17T00:00:00+02:00,809473,5596
Schleswig-Holstein,01,2022-08-17T00:00:00+02:00,963952,2783
Thüringen,16,2022-08-17T00:00:00+02:00,773557,7517
