Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-03-30T00:00:00+02:00,359284,8648
Bayern,09,2021-03-30T00:00:00+02:00,493646,13194
Berlin,11,2021-03-30T00:00:00+02:00,144582,3042
Brandenburg,12,2021-03-30T00:00:00+02:00,87001,3288
Bremen,04,2021-03-30T00:00:00+02:00,20704,402
Hamburg,02,2021-03-30T00:00:00+02:00,60339,1372
Hessen,06,2021-03-30T00:00:00+02:00,216091,6298
Mecklenburg-Vorpommern,13,2021-03-30T00:00:00+02:00,29981,851
Niedersachsen,03,2021-03-30T00:00:00+02:00,194850,4836
Nordrhein-Westfalen,05,2021-03-30T00:00:00+02:00,604999,14151
Rheinland-Pfalz,07,2021-03-30T00:00:00+02:00,115316,3313
Saarland,10,2021-03-30T00:00:00+02:00,31546,924
Sachsen,14,2021-03-30T00:00:00+02:00,219076,8338
Sachsen-Anhalt,15,2021-03-30T00:00:00+02:00,72035,2698
Schleswig-Holstein,01,2021-03-30T00:00:00+02:00,49230,1429
Thüringen,16,2021-03-30T00:00:00+02:00,93142,3309
