Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-03-26T00:00:00+01:00,352390,8606
Bayern,09,2021-03-26T00:00:00+01:00,484499,13121
Berlin,11,2021-03-26T00:00:00+01:00,142003,3025
Brandenburg,12,2021-03-26T00:00:00+01:00,85348,3269
Bremen,04,2021-03-26T00:00:00+01:00,20227,400
Hamburg,02,2021-03-26T00:00:00+01:00,58697,1369
Hessen,06,2021-03-26T00:00:00+01:00,211722,6248
Mecklenburg-Vorpommern,13,2021-03-26T00:00:00+01:00,29165,842
Niedersachsen,03,2021-03-26T00:00:00+01:00,189792,4793
Nordrhein-Westfalen,05,2021-03-26T00:00:00+01:00,593519,14064
Rheinland-Pfalz,07,2021-03-26T00:00:00+01:00,112717,3290
Saarland,10,2021-03-26T00:00:00+01:00,31110,922
Sachsen,14,2021-03-26T00:00:00+01:00,214824,8303
Sachsen-Anhalt,15,2021-03-26T00:00:00+01:00,69928,2678
Schleswig-Holstein,01,2021-03-26T00:00:00+01:00,48180,1422
Thüringen,16,2021-03-26T00:00:00+01:00,90632,3271
