Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-03-25T00:00:00+01:00,2871372,14916
Bayern,09,2022-03-25T00:00:00+01:00,3763118,22314
Berlin,11,2022-03-25T00:00:00+01:00,875626,4346
Brandenburg,12,2022-03-25T00:00:00+01:00,659846,5377
Bremen,04,2022-03-25T00:00:00+01:00,142365,711
Hamburg,02,2022-03-25T00:00:00+01:00,419101,2364
Hessen,06,2022-03-25T00:00:00+01:00,1351540,9537
Mecklenburg-Vorpommern,13,2022-03-25T00:00:00+01:00,370209,1939
Niedersachsen,03,2022-03-25T00:00:00+01:00,1552464,7918
Nordrhein-Westfalen,05,2022-03-25T00:00:00+01:00,4004657,23379
Rheinland-Pfalz,07,2022-03-25T00:00:00+01:00,814848,5206
Saarland,10,2022-03-25T00:00:00+01:00,227982,1499
Sachsen,14,2022-03-25T00:00:00+01:00,1241797,14616
Sachsen-Anhalt,15,2022-03-25T00:00:00+01:00,568629,4963
Schleswig-Holstein,01,2022-03-25T00:00:00+01:00,466607,2258
Thüringen,16,2022-03-25T00:00:00+01:00,562867,6767
