Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-08-22T00:00:00+02:00,516407,10443
Bayern,09,2021-08-22T00:00:00+02:00,664939,15388
Berlin,11,2021-08-22T00:00:00+02:00,189095,3587
Brandenburg,12,2021-08-22T00:00:00+02:00,110772,3818
Bremen,04,2021-08-22T00:00:00+02:00,28666,496
Hamburg,02,2021-08-22T00:00:00+02:00,83047,1636
Hessen,06,2021-08-22T00:00:00+02:00,302108,7615
Mecklenburg-Vorpommern,13,2021-08-22T00:00:00+02:00,45605,1186
Niedersachsen,03,2021-08-22T00:00:00+02:00,272056,5834
Nordrhein-Westfalen,05,2021-08-22T00:00:00+02:00,862484,17359
Rheinland-Pfalz,07,2021-08-22T00:00:00+02:00,161591,3919
Saarland,10,2021-08-22T00:00:00+02:00,43475,1030
Sachsen,14,2021-08-22T00:00:00+02:00,288296,10158
Sachsen-Anhalt,15,2021-08-22T00:00:00+02:00,100280,3472
Schleswig-Holstein,01,2021-08-22T00:00:00+02:00,69534,1643
Thüringen,16,2021-08-22T00:00:00+02:00,129842,4392
