Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-01-25T00:00:00+01:00,4998339,18873
Bayern,09,2023-01-25T00:00:00+01:00,6649521,28001
Berlin,11,2023-01-25T00:00:00+01:00,1415550,5400
Brandenburg,12,2023-01-25T00:00:00+01:00,1102206,6415
Bremen,04,2023-01-25T00:00:00+01:00,300738,951
Hamburg,02,2023-01-25T00:00:00+01:00,801718,3502
Hessen,06,2023-01-25T00:00:00+01:00,2878370,12102
Mecklenburg-Vorpommern,13,2023-01-25T00:00:00+01:00,705197,2731
Niedersachsen,03,2023-01-25T00:00:00+01:00,3804169,12967
Nordrhein-Westfalen,05,2023-01-25T00:00:00+01:00,7886826,30663
Rheinland-Pfalz,07,2023-01-25T00:00:00+01:00,1737955,6792
Saarland,10,2023-01-25T00:00:00+01:00,483446,2059
Sachsen,14,2023-01-25T00:00:00+01:00,1941922,16711
Sachsen-Anhalt,15,2023-01-25T00:00:00+01:00,952264,6212
Schleswig-Holstein,01,2023-01-25T00:00:00+01:00,1165501,3423
Thüringen,16,2023-01-25T00:00:00+01:00,877471,8199
