Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-08-09T00:00:00+02:00,4304756,16711
Bayern,09,2022-08-09T00:00:00+02:00,5725518,25042
Berlin,11,2022-08-09T00:00:00+02:00,1198136,4727
Brandenburg,12,2022-08-09T00:00:00+02:00,892339,5798
Bremen,04,2022-08-09T00:00:00+02:00,243082,816
Hamburg,02,2022-08-09T00:00:00+02:00,696527,2872
Hessen,06,2022-08-09T00:00:00+02:00,2341695,10738
Mecklenburg-Vorpommern,13,2022-08-09T00:00:00+02:00,563097,2354
Niedersachsen,03,2022-08-09T00:00:00+02:00,2997770,10135
Nordrhein-Westfalen,05,2022-08-09T00:00:00+02:00,6359263,26570
Rheinland-Pfalz,07,2022-08-09T00:00:00+02:00,1406255,5961
Saarland,10,2022-08-09T00:00:00+02:00,387939,1785
Sachsen,14,2022-08-09T00:00:00+02:00,1673412,15745
Sachsen-Anhalt,15,2022-08-09T00:00:00+02:00,800695,5543
Schleswig-Holstein,01,2022-08-09T00:00:00+02:00,948763,2755
Thüringen,16,2022-08-09T00:00:00+02:00,767773,7476
