Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-03-13T00:00:00+01:00,330253,8408
Bayern,09,2021-03-13T00:00:00+01:00,456084,12810
Berlin,11,2021-03-13T00:00:00+01:00,134026,2932
Brandenburg,12,2021-03-13T00:00:00+01:00,79749,3146
Bremen,04,2021-03-13T00:00:00+01:00,18852,378
Hamburg,02,2021-03-13T00:00:00+01:00,54591,1328
Hessen,06,2021-03-13T00:00:00+01:00,197413,6028
Mecklenburg-Vorpommern,13,2021-03-13T00:00:00+01:00,26525,804
Niedersachsen,03,2021-03-13T00:00:00+01:00,174917,4581
Nordrhein-Westfalen,05,2021-03-13T00:00:00+01:00,556298,13644
Rheinland-Pfalz,07,2021-03-13T00:00:00+01:00,106165,3210
Saarland,10,2021-03-13T00:00:00+01:00,29987,911
Sachsen,14,2021-03-13T00:00:00+01:00,202017,8111
Sachsen-Anhalt,15,2021-03-13T00:00:00+01:00,64486,2575
Schleswig-Holstein,01,2021-03-13T00:00:00+01:00,44957,1372
Thüringen,16,2021-03-13T00:00:00+01:00,82135,3063
