Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2023-03-30T00:00:00+02:00,91137,321
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2023-03-30T00:00:00+02:00,23978,141
Biberach,Baden-Württemberg,08426000,2023-03-30T00:00:00+02:00,99501,345
Bodenseekreis,Baden-Württemberg,08435000,2023-03-30T00:00:00+02:00,92594,398
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2023-03-30T00:00:00+02:00,117071,410
Böblingen,Baden-Württemberg,08115000,2023-03-30T00:00:00+02:00,184849,544
Calw,Baden-Württemberg,08235000,2023-03-30T00:00:00+02:00,71030,367
Emmendingen,Baden-Württemberg,08316000,2023-03-30T00:00:00+02:00,81379,305
Enzkreis,Baden-Württemberg,08236000,2023-03-30T00:00:00+02:00,95562,362
Esslingen,Baden-Württemberg,08116000,2023-03-30T00:00:00+02:00,243728,1057
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2023-03-30T00:00:00+02:00,106379,324
Freudenstadt,Baden-Württemberg,08237000,2023-03-30T00:00:00+02:00,56252,272
Göppingen,Baden-Württemberg,08117000,2023-03-30T00:00:00+02:00,113375,428
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2023-03-30T00:00:00+02:00,62515,182
Heidenheim,Baden-Württemberg,08135000,2023-03-30T00:00:00+02:00,63789,388
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2023-03-30T00:00:00+02:00,59682,307
Heilbronn (Landkreis),Baden-Württemberg,08125000,2023-03-30T00:00:00+02:00,168941,539
Hohenlohekreis,Baden-Württemberg,08126000,2023-03-30T00:00:00+02:00,55106,199
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2023-03-30T00:00:00+02:00,130907,423
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2023-03-30T00:00:00+02:00,211236,782
Konstanz,Baden-Württemberg,08335000,2023-03-30T00:00:00+02:00,125046,454
Ludwigsburg,Baden-Württemberg,08118000,2023-03-30T00:00:00+02:00,234324,769
Lörrach,Baden-Württemberg,08336000,2023-03-30T00:00:00+02:00,94749,483
Main-Tauber-Kreis,Baden-Württemberg,08128000,2023-03-30T00:00:00+02:00,61968,261
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2023-03-30T00:00:00+02:00,136277,552
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2023-03-30T00:00:00+02:00,71799,240
Ortenaukreis,Baden-Württemberg,08317000,2023-03-30T00:00:00+02:00,212815,984
Ostalbkreis,Baden-Württemberg,08136000,2023-03-30T00:00:00+02:00,151834,643
