Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-02-27T00:00:00+01:00,2077310,14244
Bayern,09,2022-02-27T00:00:00+01:00,2748972,21313
Berlin,11,2022-02-27T00:00:00+01:00,735209,4243
Brandenburg,12,2022-02-27T00:00:00+01:00,511358,5180
Bremen,04,2022-02-27T00:00:00+01:00,114492,680
Hamburg,02,2022-02-27T00:00:00+01:00,347057,2293
Hessen,06,2022-02-27T00:00:00+01:00,1059416,9176
Mecklenburg-Vorpommern,13,2022-02-27T00:00:00+01:00,235841,1757
Niedersachsen,03,2022-02-27T00:00:00+01:00,1035957,7447
Nordrhein-Westfalen,05,2022-02-27T00:00:00+01:00,3034867,22206
Rheinland-Pfalz,07,2022-02-27T00:00:00+01:00,565962,4987
Saarland,10,2022-02-27T00:00:00+01:00,157498,1400
Sachsen,14,2022-02-27T00:00:00+01:00,928155,14295
Sachsen-Anhalt,15,2022-02-27T00:00:00+01:00,406012,4744
Schleswig-Holstein,01,2022-02-27T00:00:00+01:00,316494,2109
Thüringen,16,2022-02-27T00:00:00+01:00,408158,6604
