Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-03-10T00:00:00+01:00,2362091,14562
Bayern,09,2022-03-10T00:00:00+01:00,3099116,21758
Berlin,11,2022-03-10T00:00:00+01:00,782238,4288
Brandenburg,12,2022-03-10T00:00:00+01:00,571838,5276
Bremen,04,2022-03-10T00:00:00+01:00,122686,693
Hamburg,02,2022-03-10T00:00:00+01:00,367915,2336
Hessen,06,2022-03-10T00:00:00+01:00,1156773,9337
Mecklenburg-Vorpommern,13,2022-03-10T00:00:00+01:00,283853,1836
Niedersachsen,03,2022-03-10T00:00:00+01:00,1206167,7656
Nordrhein-Westfalen,05,2022-03-10T00:00:00+01:00,3395588,22706
Rheinland-Pfalz,07,2022-03-10T00:00:00+01:00,658473,5082
Saarland,10,2022-03-10T00:00:00+01:00,180510,1431
Sachsen,14,2022-03-10T00:00:00+01:00,1025712,14401
Sachsen-Anhalt,15,2022-03-10T00:00:00+01:00,465452,4815
Schleswig-Holstein,01,2022-03-10T00:00:00+01:00,366226,2177
Thüringen,16,2022-03-10T00:00:00+01:00,460184,6669
