Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-06-02T00:00:00+02:00,3680508,16130
Bayern,09,2022-06-02T00:00:00+02:00,4908082,24089
Berlin,11,2022-06-02T00:00:00+02:00,1052549,4616
Brandenburg,12,2022-06-02T00:00:00+02:00,791669,5673
Bremen,04,2022-06-02T00:00:00+02:00,201365,775
Hamburg,02,2022-06-02T00:00:00+02:00,585743,2656
Hessen,06,2022-06-02T00:00:00+02:00,1867905,10156
Mecklenburg-Vorpommern,13,2022-06-02T00:00:00+02:00,488587,2229
Niedersachsen,03,2022-06-02T00:00:00+02:00,2378317,9352
Nordrhein-Westfalen,05,2022-06-02T00:00:00+02:00,5300983,25451
Rheinland-Pfalz,07,2022-06-02T00:00:00+02:00,1155606,5684
Saarland,10,2022-06-02T00:00:00+02:00,316233,1688
Sachsen,14,2022-06-02T00:00:00+02:00,1511268,15528
Sachsen-Anhalt,15,2022-06-02T00:00:00+02:00,717948,5358
Schleswig-Holstein,01,2022-06-02T00:00:00+02:00,741958,2546
Thüringen,16,2022-06-02T00:00:00+02:00,710734,7291
