Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-06-10T00:00:00+02:00,3714108,16182
Bayern,09,2022-06-10T00:00:00+02:00,4956999,24167
Berlin,11,2022-06-10T00:00:00+02:00,1061611,4628
Brandenburg,12,2022-06-10T00:00:00+02:00,797080,5688
Bremen,04,2022-06-10T00:00:00+02:00,204310,780
Hamburg,02,2022-06-10T00:00:00+02:00,594566,2679
Hessen,06,2022-06-10T00:00:00+02:00,1900217,10222
Mecklenburg-Vorpommern,13,2022-06-10T00:00:00+02:00,492588,2239
Niedersachsen,03,2022-06-10T00:00:00+02:00,2423749,9429
Nordrhein-Westfalen,05,2022-06-10T00:00:00+02:00,5384556,25504
Rheinland-Pfalz,07,2022-06-10T00:00:00+02:00,1173348,5698
Saarland,10,2022-06-10T00:00:00+02:00,319857,1701
Sachsen,14,2022-06-10T00:00:00+02:00,1519556,15559
Sachsen-Anhalt,15,2022-06-10T00:00:00+02:00,722264,5374
Schleswig-Holstein,01,2022-06-10T00:00:00+02:00,760562,2563
Thüringen,16,2022-06-10T00:00:00+02:00,713159,7316
