Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-12-22T00:00:00+01:00,4950284,18465
Bayern,09,2022-12-22T00:00:00+01:00,6591123,27411
Berlin,11,2022-12-22T00:00:00+01:00,1392716,5223
Brandenburg,12,2022-12-22T00:00:00+01:00,1086266,6272
Bremen,04,2022-12-22T00:00:00+01:00,294615,912
Hamburg,02,2022-12-22T00:00:00+01:00,791501,3347
Hessen,06,2022-12-22T00:00:00+01:00,2832253,11843
Mecklenburg-Vorpommern,13,2022-12-22T00:00:00+01:00,693366,2637
Niedersachsen,03,2022-12-22T00:00:00+01:00,3713261,12188
Nordrhein-Westfalen,05,2022-12-22T00:00:00+01:00,7717513,29621
Rheinland-Pfalz,07,2022-12-22T00:00:00+01:00,1711704,6619
Saarland,10,2022-12-22T00:00:00+01:00,476587,2001
Sachsen,14,2022-12-22T00:00:00+01:00,1925938,16502
Sachsen-Anhalt,15,2022-12-22T00:00:00+01:00,941647,6101
Schleswig-Holstein,01,2022-12-22T00:00:00+01:00,1146913,3260
Thüringen,16,2022-12-22T00:00:00+01:00,870727,8022
