Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-05-16T00:00:00+02:00,477881,9694
Bayern,09,2021-05-16T00:00:00+02:00,625375,14585
Berlin,11,2021-05-16T00:00:00+02:00,175192,3399
Brandenburg,12,2021-05-16T00:00:00+02:00,106476,3673
Bremen,04,2021-05-16T00:00:00+02:00,26530,468
Hamburg,02,2021-05-16T00:00:00+02:00,74889,1533
Hessen,06,2021-05-16T00:00:00+02:00,279036,7128
Mecklenburg-Vorpommern,13,2021-05-16T00:00:00+02:00,42903,1078
Niedersachsen,03,2021-05-16T00:00:00+02:00,252095,5473
Nordrhein-Westfalen,05,2021-05-16T00:00:00+02:00,784628,16235
Rheinland-Pfalz,07,2021-05-16T00:00:00+02:00,148768,3642
Saarland,10,2021-05-16T00:00:00+02:00,39610,978
Sachsen,14,2021-05-16T00:00:00+02:00,277820,9374
Sachsen-Anhalt,15,2021-05-16T00:00:00+02:00,96337,3217
Schleswig-Holstein,01,2021-05-16T00:00:00+02:00,61608,1564
Thüringen,16,2021-05-16T00:00:00+02:00,124286,4055
