Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-11-19T00:00:00+01:00,738896,11411
Bayern,09,2021-11-19T00:00:00+01:00,999153,16861
Berlin,11,2021-11-19T00:00:00+01:00,253555,3777
Brandenburg,12,2021-11-19T00:00:00+01:00,150443,4016
Bremen,04,2021-11-19T00:00:00+01:00,37418,538
Hamburg,02,2021-11-19T00:00:00+01:00,106945,1860
Hessen,06,2021-11-19T00:00:00+01:00,386956,8018
Mecklenburg-Vorpommern,13,2021-11-19T00:00:00+01:00,61033,1289
Niedersachsen,03,2021-11-19T00:00:00+01:00,349517,6225
Nordrhein-Westfalen,05,2021-11-19T00:00:00+01:00,1095261,18630
Rheinland-Pfalz,07,2021-11-19T00:00:00+01:00,212668,4203
Saarland,10,2021-11-19T00:00:00+01:00,54906,1095
Sachsen,14,2021-11-19T00:00:00+01:00,397183,10597
Sachsen-Anhalt,15,2021-11-19T00:00:00+01:00,131760,3674
Schleswig-Holstein,01,2021-11-19T00:00:00+01:00,89892,1769
Thüringen,16,2021-11-19T00:00:00+01:00,182705,4776
