Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-09-06T00:00:00+02:00,4400998,16999
Bayern,09,2022-09-06T00:00:00+02:00,5861832,25489
Berlin,11,2022-09-06T00:00:00+02:00,1235271,4767
Brandenburg,12,2022-09-06T00:00:00+02:00,924757,5868
Bremen,04,2022-09-06T00:00:00+02:00,251203,828
Hamburg,02,2022-09-06T00:00:00+02:00,714724,2993
Hessen,06,2022-09-06T00:00:00+02:00,2422312,10938
Mecklenburg-Vorpommern,13,2022-09-06T00:00:00+02:00,585870,2424
Niedersachsen,03,2022-09-06T00:00:00+02:00,3111374,10540
Nordrhein-Westfalen,05,2022-09-06T00:00:00+02:00,6625433,27109
Rheinland-Pfalz,07,2022-09-06T00:00:00+02:00,1453015,6090
Saarland,10,2022-09-06T00:00:00+02:00,399099,1829
Sachsen,14,2022-09-06T00:00:00+02:00,1718261,15921
Sachsen-Anhalt,15,2022-09-06T00:00:00+02:00,823045,5655
Schleswig-Holstein,01,2022-09-06T00:00:00+02:00,986095,2837
Thüringen,16,2022-09-06T00:00:00+02:00,784248,7574
