Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-12-28T00:00:00+01:00,230029,4486
Bayern,09,2020-12-28T00:00:00+01:00,312972,6265
Berlin,11,2020-12-28T00:00:00+01:00,93796,1149
Brandenburg,12,2020-12-28T00:00:00+01:00,37137,788
Bremen,04,2020-12-28T00:00:00+01:00,13205,183
Hamburg,02,2020-12-28T00:00:00+01:00,35331,589
Hessen,06,2020-12-28T00:00:00+01:00,131804,2511
Mecklenburg-Vorpommern,13,2020-12-28T00:00:00+01:00,11055,143
Niedersachsen,03,2020-12-28T00:00:00+01:00,103244,1802
Nordrhein-Westfalen,05,2020-12-28T00:00:00+01:00,380487,6066
Rheinland-Pfalz,07,2020-12-28T00:00:00+01:00,69197,1272
Saarland,10,2020-12-28T00:00:00+01:00,19322,412
Sachsen,14,2020-12-28T00:00:00+01:00,124189,2733
Sachsen-Anhalt,15,2020-12-28T00:00:00+01:00,27438,515
Schleswig-Holstein,01,2020-12-28T00:00:00+01:00,23524,376
Thüringen,16,2020-12-28T00:00:00+01:00,39104,836
