Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-08-11T00:00:00+02:00,4319837,16735
Bayern,09,2022-08-11T00:00:00+02:00,5748019,25126
Berlin,11,2022-08-11T00:00:00+02:00,1202721,4729
Brandenburg,12,2022-08-11T00:00:00+02:00,896680,5803
Bremen,04,2022-08-11T00:00:00+02:00,244307,817
Hamburg,02,2022-08-11T00:00:00+02:00,698109,2881
Hessen,06,2022-08-11T00:00:00+02:00,2352205,10758
Mecklenburg-Vorpommern,13,2022-08-11T00:00:00+02:00,566220,2360
Niedersachsen,03,2022-08-11T00:00:00+02:00,3012400,10193
Nordrhein-Westfalen,05,2022-08-11T00:00:00+02:00,6390738,26642
Rheinland-Pfalz,07,2022-08-11T00:00:00+02:00,1412214,5979
Saarland,10,2022-08-11T00:00:00+02:00,389397,1794
Sachsen,14,2022-08-11T00:00:00+02:00,1679328,15771
Sachsen-Anhalt,15,2022-08-11T00:00:00+02:00,803789,5558
Schleswig-Holstein,01,2022-08-11T00:00:00+02:00,953954,2764
Thüringen,16,2022-08-11T00:00:00+02:00,769727,7484
