Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-10-08T00:00:00+02:00,583050,10732
Bayern,09,2021-10-08T00:00:00+02:00,743414,15752
Berlin,11,2021-10-08T00:00:00+02:00,209659,3646
Brandenburg,12,2021-10-08T00:00:00+02:00,117555,3865
Bremen,04,2021-10-08T00:00:00+02:00,33670,517
Hamburg,02,2021-10-08T00:00:00+02:00,92874,1748
Hessen,06,2021-10-08T00:00:00+02:00,337669,7780
Mecklenburg-Vorpommern,13,2021-10-08T00:00:00+02:00,49751,1206
Niedersachsen,03,2021-10-08T00:00:00+02:00,304314,5996
Nordrhein-Westfalen,05,2021-10-08T00:00:00+02:00,969554,17912
Rheinland-Pfalz,07,2021-10-08T00:00:00+02:00,183118,4009
Saarland,10,2021-10-08T00:00:00+02:00,47868,1053
Sachsen,14,2021-10-08T00:00:00+02:00,301255,10233
Sachsen-Anhalt,15,2021-10-08T00:00:00+02:00,105278,3548
Schleswig-Holstein,01,2021-10-08T00:00:00+02:00,77144,1690
Thüringen,16,2021-10-08T00:00:00+02:00,137634,4426
