Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-10-23T00:00:00+02:00,610383,10882
Bayern,09,2021-10-23T00:00:00+02:00,782554,15954
Berlin,11,2021-10-23T00:00:00+02:00,217870,3677
Brandenburg,12,2021-10-23T00:00:00+02:00,121333,3897
Bremen,04,2021-10-23T00:00:00+02:00,34770,525
Hamburg,02,2021-10-23T00:00:00+02:00,96010,1782
Hessen,06,2021-10-23T00:00:00+02:00,346680,7823
Mecklenburg-Vorpommern,13,2021-10-23T00:00:00+02:00,51799,1224
Niedersachsen,03,2021-10-23T00:00:00+02:00,313248,6057
Nordrhein-Westfalen,05,2021-10-23T00:00:00+02:00,992098,18108
Rheinland-Pfalz,07,2021-10-23T00:00:00+02:00,188868,4061
Saarland,10,2021-10-23T00:00:00+02:00,49113,1062
Sachsen,14,2021-10-23T00:00:00+02:00,313784,10284
Sachsen-Anhalt,15,2021-10-23T00:00:00+02:00,109051,3569
Schleswig-Holstein,01,2021-10-23T00:00:00+02:00,79626,1712
Thüringen,16,2021-10-23T00:00:00+02:00,145238,4460
