Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-02-28T00:00:00+01:00,316560,8068
Bayern,09,2021-02-28T00:00:00+01:00,436465,12381
Berlin,11,2021-02-28T00:00:00+01:00,129247,2817
Brandenburg,12,2021-02-28T00:00:00+01:00,76475,2996
Bremen,04,2021-02-28T00:00:00+01:00,17997,339
Hamburg,02,2021-02-28T00:00:00+01:00,51653,1270
Hessen,06,2021-02-28T00:00:00+01:00,188380,5824
Mecklenburg-Vorpommern,13,2021-02-28T00:00:00+01:00,24488,739
Niedersachsen,03,2021-02-28T00:00:00+01:00,164437,4296
Nordrhein-Westfalen,05,2021-02-28T00:00:00+01:00,532344,13044
Rheinland-Pfalz,07,2021-02-28T00:00:00+01:00,101996,3092
Saarland,10,2021-02-28T00:00:00+01:00,28921,869
Sachsen,14,2021-02-28T00:00:00+01:00,194165,7755
Sachsen-Anhalt,15,2021-02-28T00:00:00+01:00,60472,2414
Schleswig-Holstein,01,2021-02-28T00:00:00+01:00,42445,1282
Thüringen,16,2021-02-28T00:00:00+01:00,76291,2859
