Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-02-16T00:00:00+01:00,5029015,19088
Bayern,09,2023-02-16T00:00:00+01:00,6699441,28289
Berlin,11,2023-02-16T00:00:00+01:00,1423166,5522
Brandenburg,12,2023-02-16T00:00:00+01:00,1107464,6460
Bremen,04,2023-02-16T00:00:00+01:00,301747,961
Hamburg,02,2023-02-16T00:00:00+01:00,804203,3592
Hessen,06,2023-02-16T00:00:00+01:00,2902241,12262
Mecklenburg-Vorpommern,13,2023-02-16T00:00:00+01:00,708857,2751
Niedersachsen,03,2023-02-16T00:00:00+01:00,3836155,13426
Nordrhein-Westfalen,05,2023-02-16T00:00:00+01:00,7963271,31040
Rheinland-Pfalz,07,2023-02-16T00:00:00+01:00,1751417,6886
Saarland,10,2023-02-16T00:00:00+01:00,487191,2109
Sachsen,14,2023-02-16T00:00:00+01:00,1948728,16772
Sachsen-Anhalt,15,2023-02-16T00:00:00+01:00,956591,6252
Schleswig-Holstein,01,2023-02-16T00:00:00+01:00,1170672,3456
Thüringen,16,2023-02-16T00:00:00+01:00,880198,8258
