Bundesland,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,2020-05-24T00:00:00+02:00,34399,1697
Bayern,2020-05-24T00:00:00+02:00,46206,2377
Berlin,2020-05-24T00:00:00+02:00,6637,191
Brandenburg,2020-05-24T00:00:00+02:00,3214,154
Bremen,2020-05-24T00:00:00+02:00,1299,41
Hamburg,2020-05-24T00:00:00+02:00,5066,241
Hessen,2020-05-24T00:00:00+02:00,9762,460
Mecklenburg-Vorpommern,2020-05-24T00:00:00+02:00,760,20
Niedersachsen,2020-05-24T00:00:00+02:00,11578,572
Nordrhein-Westfalen,2020-05-24T00:00:00+02:00,37223,1563
Rheinland-Pfalz,2020-05-24T00:00:00+02:00,6590,227
Saarland,2020-05-24T00:00:00+02:00,2713,157
Sachsen,2020-05-24T00:00:00+02:00,5221,204
Sachsen-Anhalt,2020-05-24T00:00:00+02:00,1694,54
Schleswig-Holstein,2020-05-24T00:00:00+02:00,3062,137
Thüringen,2020-05-24T00:00:00+02:00,2857,152
