Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-11-23T00:00:00+01:00,4880406,18038
Bayern,09,2022-11-23T00:00:00+01:00,6523530,27003
Berlin,11,2022-11-23T00:00:00+01:00,1354005,5098
Brandenburg,12,2022-11-23T00:00:00+01:00,1050201,6157
Bremen,04,2022-11-23T00:00:00+01:00,283797,880
Hamburg,02,2022-11-23T00:00:00+01:00,773225,3227
Hessen,06,2022-11-23T00:00:00+01:00,2779809,11613
Mecklenburg-Vorpommern,13,2022-11-23T00:00:00+01:00,669142,2572
Niedersachsen,03,2022-11-23T00:00:00+01:00,3554281,11648
Nordrhein-Westfalen,05,2022-11-23T00:00:00+01:00,7485125,28837
Rheinland-Pfalz,07,2022-11-23T00:00:00+01:00,1678133,6527
Saarland,10,2022-11-23T00:00:00+01:00,467428,1960
Sachsen,14,2022-11-23T00:00:00+01:00,1890551,16351
Sachsen-Anhalt,15,2022-11-23T00:00:00+01:00,919627,6020
Schleswig-Holstein,01,2022-11-23T00:00:00+01:00,1111708,3123
Thüringen,16,2022-11-23T00:00:00+01:00,859403,7897
