Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-06-12T00:00:00+02:00,497813,10072
Bayern,09,2021-06-12T00:00:00+02:00,644730,15096
Berlin,11,2021-06-12T00:00:00+02:00,179653,3518
Brandenburg,12,2021-06-12T00:00:00+02:00,108613,3755
Bremen,04,2021-06-12T00:00:00+02:00,27330,478
Hamburg,02,2021-06-12T00:00:00+02:00,76827,1580
Hessen,06,2021-06-12T00:00:00+02:00,289345,7432
Mecklenburg-Vorpommern,13,2021-06-12T00:00:00+02:00,44058,1145
Niedersachsen,03,2021-06-12T00:00:00+02:00,260120,5697
Nordrhein-Westfalen,05,2021-06-12T00:00:00+02:00,812915,16977
Rheinland-Pfalz,07,2021-06-12T00:00:00+02:00,154392,3783
Saarland,10,2021-06-12T00:00:00+02:00,41229,1016
Sachsen,14,2021-06-12T00:00:00+02:00,285362,9972
Sachsen-Anhalt,15,2021-06-12T00:00:00+02:00,99055,3399
Schleswig-Holstein,01,2021-06-12T00:00:00+02:00,63601,1613
Thüringen,16,2021-06-12T00:00:00+02:00,128437,4283
