Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-12-31T00:00:00+01:00,1017419,12992
Bayern,09,2021-12-31T00:00:00+01:00,1327985,19678
Berlin,11,2021-12-31T00:00:00+01:00,330531,4016
Brandenburg,12,2021-12-31T00:00:00+01:00,243510,4679
Bremen,04,2021-12-31T00:00:00+01:00,47831,600
Hamburg,02,2021-12-31T00:00:00+01:00,139885,1989
Hessen,06,2021-12-31T00:00:00+01:00,480091,8558
Mecklenburg-Vorpommern,13,2021-12-31T00:00:00+01:00,100597,1474
Niedersachsen,03,2021-12-31T00:00:00+01:00,443516,6826
Nordrhein-Westfalen,05,2021-12-31T00:00:00+01:00,1380551,20321
Rheinland-Pfalz,07,2021-12-31T00:00:00+01:00,278874,4632
Saarland,10,2021-12-31T00:00:00+01:00,74018,1246
Sachsen,14,2021-12-31T00:00:00+01:00,651720,12895
Sachsen-Anhalt,15,2021-12-31T00:00:00+01:00,225039,4264
Schleswig-Holstein,01,2021-12-31T00:00:00+01:00,119171,1884
Thüringen,16,2021-12-31T00:00:00+01:00,289684,5871
