Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-11-25T00:00:00+01:00,785416,11586
Bayern,09,2021-11-25T00:00:00+01:00,1073658,17236
Berlin,11,2021-11-25T00:00:00+01:00,265024,3795
Brandenburg,12,2021-11-25T00:00:00+01:00,164885,4058
Bremen,04,2021-11-25T00:00:00+01:00,38524,546
Hamburg,02,2021-11-25T00:00:00+01:00,110521,1882
Hessen,06,2021-11-25T00:00:00+01:00,401216,8088
Mecklenburg-Vorpommern,13,2021-11-25T00:00:00+01:00,66184,1310
Niedersachsen,03,2021-11-25T00:00:00+01:00,363471,6293
Nordrhein-Westfalen,05,2021-11-25T00:00:00+01:00,1136883,18802
Rheinland-Pfalz,07,2021-11-25T00:00:00+01:00,223103,4247
Saarland,10,2021-11-25T00:00:00+01:00,58476,1104
Sachsen,14,2021-11-25T00:00:00+01:00,451381,10765
Sachsen-Anhalt,15,2021-11-25T00:00:00+01:00,144285,3749
Schleswig-Holstein,01,2021-11-25T00:00:00+01:00,93714,1780
Thüringen,16,2021-11-25T00:00:00+01:00,197015,4878
