Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-10-13T00:00:00+02:00,4656595,17411
Bayern,09,2022-10-13T00:00:00+02:00,6279299,26045
Berlin,11,2022-10-13T00:00:00+02:00,1293794,4854
Brandenburg,12,2022-10-13T00:00:00+02:00,989365,5956
Bremen,04,2022-10-13T00:00:00+02:00,268212,846
Hamburg,02,2022-10-13T00:00:00+02:00,740313,3086
Hessen,06,2022-10-13T00:00:00+02:00,2618922,11175
Mecklenburg-Vorpommern,13,2022-10-13T00:00:00+02:00,627247,2489
Niedersachsen,03,2022-10-13T00:00:00+02:00,3335586,10949
Nordrhein-Westfalen,05,2022-10-13T00:00:00+02:00,7009743,27691
Rheinland-Pfalz,07,2022-10-13T00:00:00+02:00,1579751,6241
Saarland,10,2022-10-13T00:00:00+02:00,439447,1870
Sachsen,14,2022-10-13T00:00:00+02:00,1817187,16078
Sachsen-Anhalt,15,2022-10-13T00:00:00+02:00,872214,5773
Schleswig-Holstein,01,2022-10-13T00:00:00+02:00,1048765,2939
Thüringen,16,2022-10-13T00:00:00+02:00,826689,7692
